variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


1.0	0			0.000153416	-3.83335e-05	0.000158132	-14.028	0.000137233	3.36694e-05	0.000141301	13.788	0.00634769	-0.000284197	0.00635341	-2.556	0.0063763	-0.000370027	0.00638583	-3.324	-1.919893e-11
0.998	1			0.000169658	-4.06953e-05	0.000174471	-13.488	0.00016907	3.358e-05	0.000172378	11.232	0.00634959	-0.000284197	0.00635532	-2.556	0.00636294	-0.000370027	0.00637439	-3.33	-2.007841e-11
0.996	2			0.000186921	-4.11572e-05	0.000191421	-12.414	0.000200064	3.28126e-05	0.000202746	9.318	0.00634959	-0.000282289	0.00635532	-2.538	0.00634959	-0.000370027	0.00635913	-3.336	-2.359658e-11
0.994	3			0.000185312	-4.07698e-05	0.000189752	-12.402	0.000191332	3.41239e-05	0.000194342	10.116	0.00634769	-0.000282289	0.00635341	-2.538	0.0063515	-0.000371935	0.00636294	-3.348	-1.794247e-11
0.992	4			0.000185103	-4.12168e-05	0.000189633	-12.552	0.000202478	3.25742e-05	0.000205101	9.138	0.00634578	-0.000284197	0.0063515	-2.556	0.00634196	-0.000371935	0.00635341	-3.354	-1.58065e-11
0.99	5			0.000213713	-4.16639e-05	0.000217737	-11.028	0.000255765	3.03091e-05	0.000257554	6.762	0.00633815	-0.000284197	0.00634578	-2.556	0.00631526	-0.000370027	0.0063248	-3.354	-1.911518e-11
0.988	6			0.000228078	-4.22599e-05	0.000231982	-10.488	0.000265064	3.04581e-05	0.000266792	6.558	0.00631717	-0.000284197	0.00632289	-2.568	0.00629237	-0.000370027	0.00630382	-3.366	-2.271703e-11
0.986	7			0.000259342	-4.35116e-05	0.000262978	-9.522	0.00029579	2.87296e-05	0.000297191	5.55	0.0062733	-0.000282289	0.00628093	-2.568	0.00625804	-0.000370027	0.00626948	-3.366	-1.91571e-11
0.984	8			0.000296446	-4.52104e-05	0.000299873	-8.664	0.000301989	2.82229e-05	0.0003033	5.34	0.00620463	-0.000278475	0.00621226	-2.568	0.00621417	-0.00036812	0.00622371	-3.378	-2.003655e-11
0.982	9			0.00031078	-4.48527e-05	0.000313999	-8.208	0.000223071	3.17099e-05	0.000225306	8.094	0.00608256	-0.000276567	0.00608829	-2.586	0.00618938	-0.000366213	0.00619891	-3.372	-1.831938e-11
0.98	10			0.000345351	-4.65515e-05	0.000348451	-7.674	0.000173361	3.47795e-05	0.000176818	11.346	0.00596431	-0.000268938	0.00597003	-2.574	0.00615314	-0.000364305	0.00616458	-3.378	-2.20888e-11
0.978	11			0.000380607	-4.80416e-05	0.000383617	-7.194	0.000135661	3.52862e-05	0.000140191	14.592	0.00586131	-0.000265123	0.00586703	-2.574	0.00612262	-0.000362398	0.00613216	-3.384	-1.806811e-11
0.976	12			0.000411632	-4.97403e-05	0.000414642	-6.888	0.000128807	3.51968e-05	0.000133545	15.288	0.00578883	-0.000263216	0.00579646	-2.586	0.00608638	-0.000360491	0.00609782	-3.384	-1.873823e-11
0.974	13			0.000422867	-4.99191e-05	0.000425817	-6.732	0.00013435	3.49882e-05	0.00013882	14.598	0.00574306	-0.000259401	0.00574878	-2.574	0.00604632	-0.000358583	0.00605777	-3.39	-2.091616e-11
0.972	14			0.00042391	-4.95913e-05	0.000426801	-6.666	0.000154884	3.40643e-05	0.000158579	12.402	0.0057278	-0.000259401	0.00573161	-2.58	0.00600818	-0.000356676	0.00601962	-3.396	-1.609964e-11
0.97	15			0.000397356	-4.75349e-05	0.000400187	-6.822	0.000170381	3.31702e-05	0.00017357	11.028	0.00571063	-0.000259401	0.00571635	-2.592	0.00595668	-0.000354769	0.00596812	-3.396	-2.326146e-11
0.968	16			0.000356825	-4.56574e-05	0.000359716	-7.29	0.000182689	3.26934e-05	0.00018558	10.146	0.00569919	-0.000259401	0.00570491	-2.592	0.00589183	-0.000350954	0.00590137	-3.402	-2.079047e-11
0.966	17			0.000325413	-4.37202e-05	0.000328334	-7.65	0.000184924	3.12033e-05	0.000187547	9.582	0.00568202	-0.000257494	0.00568774	-2.586	0.00583652	-0.000345232	0.00584796	-3.384	-1.664412e-11
0.964	18			0.000320556	-4.31838e-05	0.000323476	-7.668	0.000179888	3.09052e-05	0.00018251	9.756	0.00566867	-0.000255587	0.00567439	-2.574	0.00582126	-0.000343325	0.0058327	-3.372	-1.894765e-11
0.962	19			0.000329556	-4.35712e-05	0.000332447	-7.53	0.000171633	3.13225e-05	0.000174464	10.344	0.0056515	-0.000253679	0.00565723	-2.568	0.00582126	-0.000343325	0.00583079	-3.36	-1.609965e-11
0.96	20			0.000341119	-4.45845e-05	0.00034404	-7.446	0.000153572	3.08456e-05	0.000156642	11.358	0.00562862	-0.000251772	0.00563434	-2.562	0.00582507	-0.000343325	0.00583461	-3.354	-2.083233e-11
0.958	21			0.000354858	-4.59554e-05	0.000357809	-7.38	0.000137032	2.99216e-05	0.000140251	12.33	0.00561717	-0.000251772	0.00562289	-2.562	0.00584605	-0.000343325	0.00585559	-3.348	-2.095801e-11
