variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


0.45	0			-0.000105381	-0.000389578	0.000403406	-105.132	0.0101367	5.9128e-05	0.0101367	0.336	0.059212	-0.00879675	0.0598643	-8.448	0.0490839	-0.00938421	0.0499728	-10.824	-1.643466e-11
0.456666666667	1			-0.000103355	-0.000388147	0.000401499	-104.898	0.0100146	8.01091e-05	0.0100146	0.462	0.0590899	-0.00878149	0.0597384	-8.454	0.0490878	-0.00938803	0.0499766	-10.824	-2.016212e-11
0.463333333333	2			-0.000102997	-0.000387194	0.000400545	-104.898	0.0098992	9.72752e-05	0.00990015	0.57	0.0589716	-0.00876623	0.0596201	-8.454	0.0490839	-0.00938421	0.0499728	-10.824	-2.208867e-11
0.47	3			-0.000103355	-0.000385763	0.000399234	-104.988	0.00980479	0.000112534	0.00980574	0.66	0.0588763	-0.00874716	0.059521	-8.448	0.0490878	-0.00938421	0.0499766	-10.824	-1.731414e-11
0.476666666667	4			-0.00010264	-0.000384213	0.000397565	-104.952	0.00973517	0.000121117	0.00973612	0.72	0.0588076	-0.00873953	0.0594561	-8.448	0.0490878	-0.0093804	0.0499728	-10.818	-1.840308e-11
0.483333333333	5			-0.000103236	-0.000382425	0.000396015	-105.09	0.00964266	0.000134469	0.00964266	0.798	0.0587161	-0.00872809	0.0593607	-8.454	0.0490878	-0.0093804	0.0499728	-10.818	-2.175362e-11
0.49	6			-0.00010264	-0.000381114	0.000394585	-105.066	0.00962454	0.000135423	0.00962549	0.81	0.0587008	-0.00872809	0.0593455	-8.454	0.0490878	-0.0093804	0.0499728	-10.818	-2.003649e-11
0.496666666667	7			-0.000101805	-0.000381233	0.000394465	-104.952	0.00956637	0.000144006	0.00956732	0.864	0.0586398	-0.00871664	0.0592844	-8.454	0.0490878	-0.0093804	0.0499728	-10.818	-2.041341e-11
0.503333333333	8			-0.000102163	-0.000379445	0.000392796	-105.06	0.00949198	0.000151635	0.00949293	0.918	0.0585673	-0.00870901	0.0592082	-8.454	0.0490878	-0.00937659	0.0499728	-10.812	-2.062285e-11
0.51	9			-0.000101805	-0.000379087	0.00039232	-105.024	0.00941187	0.000164987	0.00941378	1.008	0.0584872	-0.00869757	0.059128	-8.46	0.0490878	-0.00937659	0.0499728	-10.812	-1.903135e-11
0.516666666667	10			-0.000100732	-0.00037718	0.000390293	-104.952	0.00938898	0.000167848	0.00938994	1.026	0.0584643	-0.00869757	0.0591052	-8.46	0.0490878	-0.00937659	0.0499728	-10.812	-2.137667e-11
0.523333333333	11			-0.000101567	-0.000376822	0.000390174	-105.084	0.00935179	0.000171662	0.00935274	1.056	0.0584223	-0.00869375	0.059067	-8.466	0.0490839	-0.00937659	0.049969	-10.812	-2.053905e-11
0.53	12			-9.95402e-05	-0.000375988	0.000388743	-104.832	0.00932318	0.000174523	0.00932509	1.08	0.0583956	-0.00868994	0.0590403	-8.466	0.0490916	-0.00937659	0.0499766	-10.812	-1.735602e-11
0.536666666667	13			-0.000100136	-0.000373723	0.000386836	-104.988	0.00931078	0.000176431	0.00931269	1.086	0.0583842	-0.00868994	0.059025	-8.466	0.0490878	-0.00937659	0.0499728	-10.812	-1.965953e-11
0.543333333333	14			-9.97786e-05	-0.000375392	0.000388267	-104.88	0.0092898	0.000179292	0.00929171	1.11	0.0583613	-0.00868994	0.059006	-8.466	0.0490916	-0.0093804	0.0499766	-10.818	-2.204681e-11
0.55	15			-9.93018e-05	-0.000373723	0.000386598	-104.874	0.00927168	0.000179292	0.00927359	1.11	0.058346	-0.00868994	0.0589907	-8.466	0.0490916	-0.00937659	0.0499766	-10.812	-1.492688e-11
0.556666666667	16			-0.000100375	-0.000374438	0.000387551	-104.994	0.00924689	0.00018406	0.00924879	1.146	0.0583193	-0.00868613	0.058964	-8.466	0.0490878	-0.00937659	0.0499728	-10.812	-2.137671e-11
0.563333333333	17			-0.000101567	-0.000373723	0.000387194	-105.198	0.00924784	0.000183106	0.00924975	1.14	0.0583155	-0.00868613	0.0589602	-8.472	0.0490801	-0.00937659	0.0499651	-10.818	-1.689533e-11
0.57	18			-0.000101328	-0.000372531	0.000385882	-105.21	0.00924212	0.000182153	0.00924402	1.134	0.0583117	-0.00868613	0.0589564	-8.472	0.0490839	-0.00937659	0.049969	-10.812	-1.995269e-11
0.576666666667	19			-0.000100136	-0.00037265	0.000385763	-105.03	0.00925261	0.000180245	0.00925452	1.116	0.0583231	-0.00868994	0.0589678	-8.472	0.0490878	-0.0093804	0.0499728	-10.818	-1.877999e-11
0.583333333333	20			-9.9421e-05	-0.00037265	0.000385525	-104.934	0.00925738	0.000181199	0.00925928	1.122	0.0583308	-0.00868994	0.0589716	-8.472	0.0490878	-0.0093804	0.0499728	-10.818	-1.890564e-11
0.59	21			-0.000100136	-0.000370981	0.000384213	-105.102	0.00925356	0.000179292	0.00925547	1.11	0.058327	-0.00868994	0.0589678	-8.472	0.0490839	-0.00937659	0.049969	-10.812	-1.392172e-11
0.596666666667	22			-9.90634e-05	-0.000371696	0.000384571	-104.922	0.00925928	0.000179292	0.00926119	1.11	0.0583346	-0.00868994	0.0589755	-8.472	0.0490878	-0.00937659	0.0499728	-10.812	-1.53038e-11
0.603333333333	23			-9.93018e-05	-0.000372292	0.000385167	-104.928	0.00928122	0.000176431	0.00928313	1.092	0.0583537	-0.00869375	0.0589945	-8.472	0.0490878	-0.00937659	0.0499728	-10.812	-2.007836e-11
0.61	24			-9.89442e-05	-0.000370981	0.000383856	-104.922	0.00927836	0.000176431	0.00928026	1.092	0.0583498	-0.00869375	0.0589945	-8.472	0.0490878	-0.00937659	0.0499728	-10.812	-1.383794e-11
0.616666666667	25			-9.83481e-05	-0.000370743	0.000383379	-104.856	0.00928217	0.000174523	0.00928408	1.08	0.0583575	-0.00869375	0.0589983	-8.472	0.0490916	-0.00937659	0.0499766	-10.812	-1.810991e-11
0.623333333333	26			-9.83481e-05	-0.000368597	0.000381352	-104.94	0.00929457	0.000172616	0.00929648	1.062	0.0583651	-0.00869757	0.0590098	-8.472	0.0490839	-0.00937659	0.049969	-10.812	-1.647654e-11
0.63	27			-9.84673e-05	-0.000367166	0.000380041	-105.006	0.00931937	0.00017357	0.00932127	1.068	0.0583918	-0.0087052	0.0590403	-8.478	0.0490878	-0.0093804	0.0499728	-10.818	-1.810992e-11
0.636666666667	28			-9.85865e-05	-0.000364425	0.000377299	-105.132	0.00934321	0.000168801	0.00934416	1.038	0.0584109	-0.0087052	0.0590518	-8.478	0.0490801	-0.00937659	0.0499651	-10.812	-1.806802e-11
0.643333333333	29			-9.72752e-05	-0.000363113	0.000375869	-104.994	0.00936133	0.000163079	0.00936323	1.002	0.0584338	-0.00871283	0.0590785	-8.478	0.0490878	-0.00937277	0.0499728	-10.806	-1.815179e-11
0.65	30			-9.69176e-05	-0.000361683	0.0003742	-104.994	0.00940138	0.000161172	0.00940233	0.984	0.058449	-0.00871664	0.0590975	-8.484	0.0490649	-0.00937277	0.0499537	-10.812	-2.020402e-11
