variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


1.0	0			5.06381e-05	-1.97628e-05	5.43597e-05	-21.318	0.0017748	-4.72071e-05	0.00177551	-1.524	0.00563243	-0.000259401	0.00563815	-2.628	0.00391486	-0.000243188	0.00392154	-3.546	-1.65186e-11
0.998	1			5.68072e-05	-2.05525e-05	6.04095e-05	-19.89	0.00178028	-4.93529e-05	0.00178099	-1.584	0.00562862	-0.000263216	0.00563625	-2.658	0.00391105	-0.000243188	0.00391868	-3.546	-1.622547e-11
0.996	2			6.27902e-05	-2.03998e-05	6.60201e-05	-18.0	0.00178505	-4.83992e-05	0.00178552	-1.548	0.00562671	-0.000261309	0.00563434	-2.646	0.00391009	-0.000243188	0.00391772	-3.552	-1.756568e-11
0.994	3			6.75065e-05	-1.96808e-05	7.03153e-05	-16.254	0.00179101	-4.79224e-05	0.00179172	-1.53	0.0056248	-0.000259401	0.00563243	-2.628	0.00390819	-0.000243188	0.00391582	-3.552	-1.781695e-11
0.992	4			7.18092e-05	-2.06308e-05	7.47112e-05	-16.026	0.00179244	-4.93529e-05	0.00179315	-1.572	0.0056248	-0.000261309	0.00563052	-2.646	0.00390819	-0.000243188	0.00391582	-3.552	-1.961787e-11
0.99	5			7.61603e-05	-2.09698e-05	7.89915e-05	-15.396	0.00179625	-4.76839e-05	0.00179697	-1.518	0.0056248	-0.000259401	0.00563052	-2.628	0.00391009	-0.000244142	0.00391772	-3.57	-1.869652e-11
0.988	6			8.03401e-05	-2.15397e-05	8.3175e-05	-15.006	0.00179745	-4.95913e-05	0.00179816	-1.578	0.0056248	-0.000261309	0.00563052	-2.646	0.00391105	-0.000244142	0.00391868	-3.57	-1.442451e-11
0.986	7			8.48253e-05	-2.09027e-05	8.73622e-05	-13.842	0.00180388	-4.91145e-05	0.00180436	-1.554	0.0056248	-0.000261309	0.00563243	-2.646	0.00391296	-0.000244142	0.00392058	-3.57	-2.137693e-11
0.984	8			8.95639e-05	-2.24636e-05	9.2343e-05	-14.076	0.00180937	-5.0545e-05	0.00180984	-1.596	0.0056248	-0.000263216	0.00563243	-2.664	0.00391296	-0.000244142	0.00391963	-3.57	-1.614168e-11
0.982	9			9.00556e-05	-2.12566e-05	9.25292e-05	-13.278	0.00182653	-5.0545e-05	0.00182725	-1.578	0.00562862	-0.000263216	0.00563625	-2.658	0.00390054	-0.000244142	0.00390819	-3.576	-2.07906e-11
0.98	10			8.76118e-05	-2.21507e-05	9.03686e-05	-14.184	0.00185443	-5.38828e-05	0.00185538	-1.656	0.00562671	-0.000263216	0.00563434	-2.664	0.00387098	-0.000242234	0.00387765	-3.564	-1.970168e-11
0.978	11			7.46031e-05	-2.05861e-05	7.73896e-05	-15.426	0.00189162	-5.50749e-05	0.00189234	-1.662	0.00562289	-0.000263216	0.00562862	-2.664	0.00381757	-0.000239373	0.0038252	-3.576	-1.861272e-11
0.976	12			5.64905e-05	-1.96398e-05	5.97986e-05	-19.17	0.0019312	-5.76975e-05	0.00193191	-1.71	0.00561526	-0.000261309	0.00562289	-2.652	0.00375368	-0.000234605	0.00376131	-3.564	-1.8864e-11
0.974	13			3.4258e-05	-1.84403e-05	3.88997e-05	-28.29	0.00195386	-5.98433e-05	0.00195457	-1.746	0.00560382	-0.000261309	0.00561145	-2.658	0.0036955	-0.00023079	0.00370218	-3.57	-1.852895e-11
0.972	14			1.72259e-05	-1.74717e-05	2.45349e-05	-45.384	0.00196315	-6.00817e-05	0.00196387	-1.752	0.00559619	-0.000261309	0.00560191	-2.658	0.00365831	-0.000228883	0.00366499	-3.576	-1.760755e-11
0.97	15			6.16911e-06	-1.64622e-05	1.7576e-05	-69.45	0.00196244	-5.93665e-05	0.00196315	-1.728	0.00558665	-0.000261309	0.00559428	-2.664	0.00363733	-0.000228883	0.00364496	-3.588	-1.739814e-11
0.968	16			1.19583e-06	-1.54154e-05	1.54563e-05	-85.56	0.00196268	-5.98433e-05	0.00196363	-1.74	0.00558475	-0.000259401	0.00559238	-2.646	0.0036297	-0.000226022	0.00363638	-3.552	-2.032991e-11
0.966	17			-2.42146e-07	-1.62536e-05	1.62536e-05	-90.846	0.00194789	-5.93665e-05	0.00194884	-1.74	0.00556949	-0.000257494	0.00557521	-2.64	0.00362684	-0.000225068	0.00363351	-3.546	-1.572286e-11
0.964	18			-1.55345e-06	-1.51732e-05	1.52514e-05	-95.832	0.00193096	-5.84128e-05	0.00193167	-1.728	0.00555423	-0.000255587	0.00555995	-2.628	0.00362588	-0.000224114	0.00363256	-3.522	-1.756567e-11
0.962	19			-1.98932e-06	-1.49795e-05	1.51061e-05	-97.554	0.00189067	-5.76975e-05	0.00189162	-1.746	0.00551227	-0.000253679	0.00551799	-2.628	0.00362684	-0.000222207	0.00363351	-3.504	-1.790072e-11
0.96	20			-1.71364e-06	-1.50502e-05	1.51434e-05	-96.498	0.00184251	-5.60286e-05	0.00184346	-1.734	0.00546458	-0.000251772	0.00547031	-2.616	0.00362779	-0.000221253	0.00363447	-3.48	-1.811016e-11
0.958	21			-1.31876e-06	-1.44989e-05	1.45548e-05	-95.19	0.0018139	-5.45981e-05	0.00181485	-1.722	0.00543788	-0.000249865	0.0054417	-2.616	0.00362779	-0.000219346	0.00363447	-3.45	-1.752378e-11
0.956	22			-1.12504e-06	-1.55383e-05	1.55756e-05	-94.134	0.00180865	-5.53133e-05	0.00180937	-1.746	0.00543216	-0.000247957	0.00543788	-2.598	0.00362779	-0.000219346	0.00363447	-3.45	-1.831955e-11
0.954	23			-1.10642e-06	-1.47187e-05	1.47559e-05	-94.29	0.00182081	-5.57902e-05	0.00182153	-1.752	0.00544551	-0.000249865	0.00545123	-2.61	0.00362779	-0.000219346	0.00363447	-3.462	-1.785885e-11
0.952	24			-1.55345e-06	-1.43573e-05	1.44393e-05	-96.174	0.00182129	-5.57902e-05	0.001822	-1.752	0.00544551	-0.000249865	0.00545123	-2.61	0.00362684	-0.000218392	0.00363351	-3.438	-1.702121e-11
0.95	25			-1.95579e-06	-1.47448e-05	1.48714e-05	-97.548	0.00180698	-5.45981e-05	0.0018077	-1.728	0.00543025	-0.000247957	0.00543597	-2.598	0.00362779	-0.000218392	0.00363447	-3.438	-1.584851e-11
