variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


5.0	0			0.000341775	-0.000277283	0.000440003	-39.048	-0.0258104	0.00236131	0.0259134	174.768	0.00382139	0.000241281	0.00382902	3.612	-1.630901e-11
4.995	1			0.000338675	-0.000278594	0.000438573	-39.432	-0.0258256	0.00236513	0.0259286	174.762	0.00384571	0.00023842	0.00385334	3.552	-1.681161e-11
4.99	2			0.00037575	-0.000281693	0.000469567	-36.84	-0.0258447	0.00236513	0.0259477	174.768	0.00389101	0.000236512	0.00389864	3.48	-2.041347e-11
4.985	3			0.000401618	-0.000284912	0.000492338	-35.346	-0.0258638	0.00237276	0.0259706	174.756	0.003943	0.000232221	0.00395015	3.378	-2.137676e-11
4.98	4			0.000410559	-0.0002867	0.000500683	-34.92	-0.025879	0.00237276	0.025982	174.756	0.00396398	0.000232697	0.00397113	3.366	-2.158613e-11
4.975	5			0.000416758	-0.0002867	0.00050569	-34.512	-0.0258828	0.00237657	0.0259858	174.75	0.00396779	0.000233651	0.00397494	3.372	-1.752361e-11
4.97	6			0.000423433	-0.000287535	0.000511888	-34.17	-0.0258828	0.00237657	0.0259897	174.75	0.00396827	0.000235558	0.00397542	3.402	-1.965962e-11
4.965	7			0.000439765	-0.00028968	0.000526551	-33.36	-0.0258905	0.00237657	0.0259973	174.756	0.00397304	0.000236512	0.00397971	3.414	-2.0581e-11
4.96	8			0.000452878	-0.000291349	0.000538472	-32.748	-0.0258867	0.00237657	0.0259935	174.744	0.00394538	0.00023985	0.00395253	3.48	-1.957582e-11
4.955	9			0.000466825	-0.00029123	0.000550155	-31.956	-0.025879	0.00237657	0.025982	174.744	0.00385334	0.000249865	0.00386144	3.714	-2.007843e-11
4.95	10			0.000486137	-0.000294687	0.000568394	-31.212	-0.0258714	0.00237657	0.0259782	174.744	0.00381424	0.000251295	0.00382234	3.774	-1.769116e-11
4.945	11			0.000508312	-0.000298621	0.000589494	-30.42	-0.0258676	0.00238039	0.0259744	174.738	0.00374557	0.00025654	0.00375415	3.918	-1.706291e-11
4.94	12			0.00052369	-0.000299694	0.000603322	-29.766	-0.0258523	0.00238039	0.0259553	174.732	0.00365354	0.000266554	0.00366308	4.182	-2.22144e-11
4.935	13			0.000530247	-0.000299932	0.000609163	-29.49	-0.0258447	0.00238039	0.0259515	174.732	0.00357009	0.00027466	0.00358106	4.404	-2.313581e-11
4.93	14			0.000560049	-0.000302555	0.000636581	-28.368	-0.0258218	0.00238039	0.0259286	174.726	0.00341751	0.000288488	0.0034299	4.83	-1.777488e-11
4.925	15			0.000589017	-0.000303628	0.000662688	-27.27	-0.0258027	0.00237657	0.0259057	174.726	0.00325634	0.00030327	0.00327016	5.322	-1.919891e-11
4.92	16			0.000617389	-0.000305535	0.000688795	-26.322	-0.0257875	0.00237657	0.0258943	174.726	0.00313951	0.000313284	0.00315525	5.7	-2.099983e-11
4.915	17			0.000638727	-0.000309231	0.000709537	-25.83	-0.025776	0.00238039	0.0258828	174.714	0.003047	0.000320913	0.00306369	6.018	-1.304223e-11
4.91	18			0.000667337	-0.000313165	0.000737194	-25.128	-0.025757	0.00237657	0.0258638	174.72	0.00287725	0.000333311	0.0028968	6.612	-2.213066e-11
4.905	19			0.000698451	-0.000313642	0.000765685	-24.174	-0.0257303	0.00237657	0.0258371	174.714	0.00268985	0.000351908	0.00271274	7.452	-2.259135e-11
4.9	20			0.000713591	-0.000314118	0.000779752	-23.754	-0.0256959	0.00237657	0.0258027	174.714	0.00248243	0.00036669	0.00250913	8.412	-1.995277e-11
