variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	smu1 meas	


5.0	0			1.91947e-06	-2.6785e-06	3.29503e-06	-54.36	-2.221417e-11
5.005	1			2.20725e-06	-1.62144e-06	2.7381e-06	-36.276	-2.388945e-11
5.01	2			4.05501e-06	-1.9353e-06	4.49366e-06	-25.5	-2.150217e-11
5.015	3			1.95579e-06	-2.74835e-06	3.37233e-06	-54.546	-2.233982e-11
5.02	4			2.19328e-06	-2.18303e-06	3.09387e-06	-44.85	-2.024573e-11
5.025	5			2.10015e-06	-2.36278e-06	3.15999e-06	-48.348	-2.267484e-11
5.03	6			1.90642e-06	-3.50086e-06	3.98516e-06	-61.428	-1.852855e-11
5.035	7			3.90226e-07	-1.04961e-06	1.11946e-06	-69.594	-2.430825e-11
5.04	8			8.91279e-07	-3.58793e-06	3.69643e-06	-76.05	-2.053886e-11
5.045	9			1.36859e-06	-2.5863e-06	2.92576e-06	-62.106	-2.259108e-11
5.05	10			2.00515e-06	-2.72274e-06	3.38118e-06	-53.622	-2.242352e-11
5.055	11			1.59676e-06	-2.66546e-06	3.10644e-06	-59.07	-2.460139e-11
5.06	12			3.27268e-06	-2.86663e-06	4.3507e-06	-41.214	-2.409884e-11
5.065	13			2.16348e-06	-2.76977e-06	3.51436e-06	-52.002	-2.686303e-11
5.07	14			2.0927e-06	-3.18421e-06	3.81006e-06	-56.682	-2.037136e-11
5.075	15			3.57443e-06	-3.41052e-06	4.9407e-06	-43.65	-2.426635e-11
5.08	16			3.11389e-06	-3.55254e-06	4.7237e-06	-48.762	-2.81614e-11
5.085	17			3.77932e-06	-2.5551e-06	4.56165e-06	-34.062	-2.309366e-11
5.09	18			4.33114e-06	-3.05987e-06	5.30298e-06	-35.238	-2.338687e-11
5.095	19			6.60217e-06	-1.58838e-06	6.7903e-06	-13.524	-1.865424e-11
5.1	20			7.59962e-06	-1.36765e-06	7.72165e-06	-10.2	-2.028765e-11
5.105	21			8.36753e-06	-2.23752e-06	8.66136e-06	-14.97	-1.919865e-11
5.11	22			1.12607e-05	-2.55743e-06	1.15466e-05	-12.792	-1.844483e-11
5.115	23			1.28672e-05	-1.43145e-06	1.29473e-05	-6.348	-2.447577e-11
5.12	24			1.38032e-05	-1.83751e-06	1.39243e-05	-7.578	-2.213042e-11
5.125	25			1.85092e-05	-1.77138e-06	1.85949e-05	-5.46	-2.363822e-11
5.13	26			2.07407e-05	-3.11808e-06	2.09735e-05	-8.544	-2.05808e-11
5.135	27			3.04581e-05	-3.17769e-06	3.06221e-05	-5.952	-1.974315e-11
5.14	28			3.84862e-05	-5.03662e-06	3.8814e-05	-7.452	-2.388945e-11
5.145	29			4.91517e-05	-4.66409e-06	4.93715e-05	-5.418	-2.087393e-11
5.15	30			6.4109e-05	-4.4294e-06	6.42617e-05	-3.948	-2.062265e-11
5.155	31			8.17333e-05	-6.3144e-06	8.19792e-05	-4.416	-1.898932e-11
5.16	32			0.000103616	-7.80827e-06	0.000103906	-4.308	-2.166974e-11
5.165	33			0.000128799	-7.44316e-06	0.000129008	-3.306	-2.267492e-11
5.17	34			0.000174657	-1.18912e-05	0.00017506	-3.894	-2.133473e-11
5.175	35			0.000225843	-1.35601e-05	0.00022626	-3.432	-2.066462e-11
5.18	36			0.000275882	-1.53185e-05	0.000276299	-3.174	-2.183728e-11
5.185	37			0.000342043	-1.95206e-05	0.000342609	-3.264	-2.376377e-11
5.19	38			0.000410946	-2.25903e-05	0.000411572	-3.144	-2.267491e-11
5.195	39			0.000496153	-2.85507e-05	0.000496987	-3.294	-2.661178e-11
5.2	40			0.00060213	-3.42133e-05	0.000603084	-3.246	-2.334503e-11
5.205	41			0.000710968	-3.98161e-05	0.0007121	-3.204	-2.204669e-11
5.21	42			0.000827972	-4.75051e-05	0.000829343	-3.282	-2.120906e-11
5.215	43			0.000941161	-5.1141e-05	0.000942592	-3.108	-2.171165e-11
5.22	44			0.00108803	-6.03201e-05	0.0010897	-3.168	-1.89055e-11
5.225	45			0.00118459	-6.41351e-05	0.00118626	-3.102	-1.806792e-11
5.23	46			0.00134469	-7.40294e-05	0.00134683	-3.15	-2.007823e-11
5.235	47			0.00144816	-7.87978e-05	0.00145031	-3.114	-1.974317e-11
5.24	48			0.00160945	-8.94074e-05	0.00161196	-3.174	-2.120906e-11
5.245	49			0.00172485	-9.54871e-05	0.00172759	-3.168	-2.049708e-11
5.25	50			0.00183059	-0.000100136	0.00183321	-3.126	-1.90312e-11
5.255	51			0.00194979	-0.000108004	0.00195266	-3.168	-2.091593e-11
5.26	52			0.00202657	-0.000112057	0.00202967	-3.162	-1.978509e-11
5.265	53			0.00212981	-0.000118733	0.00213315	-3.186	-2.292616e-11
5.27	54			0.00218536	-0.000121594	0.0021887	-3.18	-2.539728e-11
5.275	55			0.00225402	-0.000126601	0.0022576	-3.21	-2.162787e-11
5.28	56			0.00230815	-0.000128509	0.00231148	-3.18	-2.669551e-11
5.285	57			0.002342	-0.000131131	0.00234558	-3.204	-2.062267e-11
5.29	58			0.00236203	-0.000132323	0.00236584	-3.204	-2.200483e-11
5.295	59			0.0023842	-0.000134469	0.00238802	-3.222	-2.091587e-11
5.3	60			0.00239517	-0.000134469	0.00239898	-3.21	-2.594171e-11
5.305	61			0.00240065	-0.000134946	0.00240447	-3.216	-2.141842e-11
5.31	62			0.00239898	-0.000136138	0.0024028	-3.246	-2.166972e-11
5.315	63			0.00239255	-0.000135184	0.00239636	-3.228	-2.183727e-11
5.32	64			0.00238468	-0.000135423	0.00238849	-3.246	-2.267491e-11
5.325	65			0.00237419	-0.000134707	0.002378	-3.246	-2.070646e-11
5.33	66			0.00236227	-0.000133515	0.00236608	-3.228	-2.326129e-11
5.335	67			0.00234582	-0.000133277	0.00234963	-3.252	-2.020388e-11
5.34	68			0.00232984	-0.000132323	0.00233342	-3.246	-1.965943e-11
5.345	69			0.00231482	-0.000130893	0.00231864	-3.228	-2.158598e-11
5.35	70			0.00229837	-0.00013137	0.00230218	-3.264	-2.091584e-11
5.355	71			0.0022855	-0.000128985	0.00228907	-3.228	-1.810981e-11
5.36	72			0.00227167	-0.000129939	0.00227524	-3.27	-2.35963e-11
