variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	smu1 meas	


0.0	0			1.84738e-05	8.56821e-08	1.84738e-05	0.27	-2.049692e-11
0.002	1			1.86079e-05	2.75673e-07	1.86117e-05	0.852	-1.970114e-11
0.004	2			1.85968e-05	-7.89765e-07	1.86154e-05	-2.424	-2.196278e-11
0.006	3			1.82503e-05	4.58213e-07	1.82578e-05	1.446	-1.911479e-11
0.008	4			1.82056e-05	-9.98385e-07	1.82354e-05	-3.132	-2.527141e-11
0.01	5			1.63728e-05	-4.02333e-07	1.63765e-05	-1.398	-1.882164e-11
0.012	6			1.7509e-05	1.56463e-07	1.7509e-05	0.51	-2.280039e-11
0.014	7			1.69539e-05	-2.49596e-07	1.69576e-05	-0.834	-2.292608e-11
0.016	8			1.73488e-05	2.01167e-07	1.73488e-05	0.672	-2.481071e-11
0.018	9			1.66857e-05	-2.71948e-07	1.66894e-05	-0.924	-2.041316e-11
0.02	10			1.6939e-05	-4.24685e-07	1.69427e-05	-1.434	-2.079009e-11
0.022	11			1.63541e-05	-2.60772e-07	1.63579e-05	-0.912	-1.718828e-11
0.024	12			1.57506e-05	-3.83707e-07	1.57544e-05	-1.392	-2.317736e-11
0.026	13			1.72668e-05	3.53904e-07	1.72706e-05	1.182	-2.162774e-11
0.028	14			1.66e-05	-8.90348e-07	1.66224e-05	-3.066	-2.514581e-11
0.03	15			1.65367e-05	7.45064e-09	1.65367e-05	0.036	-2.229781e-11
0.032	16			1.61083e-05	-3.76256e-07	1.6112e-05	-1.326	-1.924046e-11
0.034	17			1.6749e-05	-3.35278e-08	1.6749e-05	-0.114	-2.150207e-11
0.036	18			1.71439e-05	-1.86265e-07	1.71439e-05	-0.612	-2.493636e-11
0.038	19			1.68869e-05	-4.09784e-07	1.68906e-05	-1.38	-2.229781e-11
0.04	20			1.64622e-05	-2.04892e-07	1.64622e-05	-0.708	-1.970117e-11
0.042	21			1.68794e-05	-2.60772e-07	1.68831e-05	-0.882	-2.007807e-11
