variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


5.0	0			0.000355722	-0.000277044	0.000450851	-37.902	-0.0256807	0.00234605	0.0257856	174.78	0.00324441	0.000281574	0.00325657	4.962	-1.727233e-11
5.01	1			0.000349285	-0.00027621	0.000445129	-38.322	-0.0256292	0.00233652	0.0257341	174.786	0.00320603	0.000283005	0.00321843	5.046	-1.961769e-11
5.02	2			0.000338318	-0.000274302	0.000435473	-39.024	-0.0256025	0.00233461	0.0257074	174.786	0.00319625	0.000281813	0.00320841	5.04	-1.56389e-11
5.03	3			0.000337007	-0.000274302	0.000434401	-39.12	-0.0255758	0.00232889	0.0256807	174.792	0.00315239	0.000283243	0.00316502	5.136	-1.911512e-11
5.04	4			0.000332834	-0.000273468	0.000430705	-39.39	-0.0255376	0.00232317	0.0256406	174.804	0.0030687	0.000287773	0.00308229	5.364	-1.898949e-11
5.05	5			0.000332834	-0.000272872	0.000430347	-39.336	-0.0255204	0.00231554	0.0256234	174.81	0.00297953	0.000292303	0.00299384	5.604	-1.878005e-11
5.06	6			0.000325682	-0.000272991	0.000424864	-39.966	-0.0254937	0.00230981	0.0255967	174.816	0.00287272	0.000299932	0.00288846	5.964	-2.104168e-11
5.07	7			0.000283601	-0.00026715	0.000389459	-43.272	-0.0254651	0.002306	0.0255681	174.822	0.00272442	0.000314953	0.00274254	6.594	-1.928264e-11
5.08	8			0.0003289	-0.000272276	0.00042689	-39.606	-0.0254556	0.00229646	0.0255567	174.84	0.0026045	0.000319721	0.00262405	7.002	-1.965956e-11
5.09	9			0.000346424	-0.000273468	0.000441315	-38.274	-0.0254289	0.00229265	0.02553	174.846	0.00248601	0.000329735	0.0025077	7.56	-2.116732e-11
5.1	10			0.000353696	-0.000275137	0.00044799	-37.872	-0.0254022	0.00228502	0.0255033	174.858	0.00232531	0.000338079	0.00234987	8.274	-2.020405e-11
