variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


0.0	0			1.47801e-05	-6.5193e-08	1.47801e-05	-0.252	1.61977e-05	2.93927e-06	1.64622e-05	10.284	6.68134e-06	1.1772e-06	6.78378e-06	10.002	5.85432e-06	-2.23146e-06	6.2641e-06	-20.85	-1.857064e-11
0.002	1			1.56594e-05	-7.45064e-09	1.56594e-05	-0.024	1.45287e-05	2.01167e-06	1.46665e-05	7.89	1.71644e-05	5.53209e-07	1.71737e-05	1.848	1.68422e-05	-1.93717e-06	1.69539e-05	-6.558	-1.626714e-11
0.004	2			1.56855e-05	-1.01515e-06	1.5719e-05	-3.696	1.60151e-05	2.68967e-06	1.62387e-05	9.534	2.88823e-05	7.73001e-07	2.88935e-05	1.536	2.8819e-05	-3.11063e-06	2.89866e-05	-6.156	-1.844501e-11
0.006	3			1.5175e-05	-2.57047e-07	1.51769e-05	-0.966	1.46591e-05	2.85731e-06	1.49347e-05	11.04	3.94995e-05	7.82316e-08	3.94995e-05	0.114	3.84601e-05	-3.89855e-06	3.86576e-05	-5.784	-2.305202e-11
0.008	4			1.37166e-05	-5.43896e-07	1.37278e-05	-2.268	1.49534e-05	2.0899e-06	1.51024e-05	7.956	4.9934e-05	-7.30161e-07	4.99377e-05	-0.84	4.97701e-05	-4.87271e-06	5.00048e-05	-5.586	-2.28426e-11
0.01	5			1.42977e-05	-6.55655e-07	1.43126e-05	-2.622	1.45957e-05	2.89457e-06	1.48826e-05	11.22	6.17397e-05	-6.51929e-07	6.17434e-05	-0.606	5.99998e-05	-4.20961e-06	6.0145e-05	-4.008	-2.397345e-11
0.012	6			1.4037e-05	1.24798e-07	1.4037e-05	0.51	1.43462e-05	3.69178e-06	1.48155e-05	14.436	7.25207e-05	-1.71737e-06	7.2543e-05	-1.356	7.21035e-05	-5.55816e-06	7.23158e-05	-4.404	-2.288449e-11
0.014	7			1.30404e-05	-4.9733e-07	1.30498e-05	-2.178	1.51024e-05	2.26127e-06	1.52738e-05	8.52	8.25603e-05	-2.78281e-06	8.26088e-05	-1.926	8.20574e-05	-5.78168e-06	8.22623e-05	-4.026	-1.40474e-11
0.016	8			1.28411e-05	-5.58796e-09	1.28411e-05	-0.024	1.48193e-05	3.10691e-06	1.51396e-05	11.85	9.20449e-05	-1.90736e-06	9.20673e-05	-1.188	9.0756e-05	-5.92324e-06	9.09497e-05	-3.732	-2.24238e-11
0.018	9			1.40351e-05	-5.2527e-07	1.40444e-05	-2.142	1.4864e-05	2.08618e-06	1.50093e-05	7.992	0.000103243	-3.46453e-06	0.000103303	-1.92	0.000100956	-5.83383e-06	0.000101127	-3.306	-1.961766e-11
0.02	10			1.32844e-05	-1.28337e-06	1.33478e-05	-5.508	1.46404e-05	2.29852e-06	1.48193e-05	8.928	0.000111558	-2.65987e-06	0.000111595	-1.362	0.000109748	-6.50439e-06	0.000109941	-3.39	-2.041346e-11
0.022	11			1.3562e-05	-1.00025e-06	1.35992e-05	-4.218	1.53297e-05	2.79771e-06	1.5583e-05	10.35	0.000121974	-3.25592e-06	0.000122019	-1.53	0.000121363	-7.50276e-06	0.000121601	-3.534	-1.869628e-11
0.024	12			1.3331e-05	-2.28175e-06	1.35229e-05	-9.708	1.54824e-05	3.03985e-06	1.57767e-05	11.106	0.0001328	-2.89084e-06	0.00013283	-1.242	0.000129358	-8.03923e-06	0.000129604	-3.552	-2.359643e-11
0.026	13			1.3778e-05	-1.10642e-06	1.38227e-05	-4.584	1.60859e-05	2.69712e-06	1.63094e-05	9.528	0.000142516	-4.61939e-06	0.00014259	-1.854	0.000139014	-8.35961e-06	0.000139267	-3.438	-1.785866e-11
0.028	14			1.37818e-05	-9.83484e-07	1.38172e-05	-4.074	1.55793e-05	2.62634e-06	1.57991e-05	9.582	0.000151769	-5.01427e-06	0.000151851	-1.89	0.000150033	-8.78429e-06	0.000150294	-3.348	-2.053911e-11
0.03	15			1.46591e-05	-4.2841e-07	1.46647e-05	-1.674	1.69316e-05	2.753e-06	1.71551e-05	9.246	0.000163444	-5.3868e-06	0.000163526	-1.89	0.000160166	-9.21643e-06	0.000160427	-3.294	-1.676974e-11
0.032	16			1.37725e-05	-1.0077e-06	1.38078e-05	-4.182	1.66857e-05	2.04892e-06	1.68124e-05	7.002	0.000173391	-5.42405e-06	0.000173473	-1.788	0.00017056	-9.507e-06	0.00017082	-3.186	-2.079037e-11
0.034	17			1.40109e-05	-1.28523e-06	1.40686e-05	-5.238	1.79299e-05	2.65615e-06	1.81274e-05	8.43	0.000184597	-5.66247e-06	0.000184686	-1.746	0.000180566	-1.03042e-05	0.000180856	-3.264	-2.049722e-11
0.036	18			1.40276e-05	-1.10456e-06	1.40723e-05	-4.494	1.77884e-05	3.79236e-06	1.8187e-05	12.036	0.000195147	-5.81148e-06	0.000195236	-1.698	0.000191719	-1.08779e-05	0.000192017	-3.246	-2.158614e-11
0.038	19			1.33608e-05	-1.55345e-06	1.34502e-05	-6.63	1.83136e-05	3.46826e-06	1.86415e-05	10.728	0.000206531	-6.28832e-06	0.00020662	-1.74	0.0002006	-1.1772e-05	0.000200958	-3.36	-2.037157e-11
0.04	20			1.37482e-05	-1.32807e-06	1.38116e-05	-5.508	1.77623e-05	2.9877e-06	1.80156e-05	9.552	0.000216008	-7.65926e-06	0.000216127	-2.028	0.000211031	-1.19508e-05	0.000211359	-3.24	-1.999461e-11
0.042	21			1.34074e-05	-1.47336e-06	1.34875e-05	-6.27	1.85595e-05	2.66732e-06	1.87495e-05	8.184	0.00022784	-6.28832e-06	0.000227929	-1.572	0.000221998	-1.22786e-05	0.000222326	-3.156	-2.426656e-11
0.044	22			1.36179e-05	-6.55655e-07	1.36328e-05	-2.754	2.01837e-05	3.02868e-06	2.0411e-05	8.538	0.000239135	-7.62945e-06	0.000239254	-1.824	0.000232548	-1.24872e-05	0.000232876	-3.072	-1.626712e-11
0.046	23			1.37445e-05	-1.6857e-06	1.38488e-05	-6.99	2.02024e-05	3.25592e-06	2.04631e-05	9.156	0.000249149	-7.86787e-06	0.000249268	-1.806	0.000243396	-1.29939e-05	0.000243724	-3.048	-1.526197e-11
0.048	24			1.3182e-05	-9.61132e-07	1.32174e-05	-4.164	2.04184e-05	3.16651e-06	2.06606e-05	8.814	0.00025964	-9.11957e-06	0.000259819	-2.01	0.000251474	-1.39773e-05	0.000251861	-3.18	-1.869631e-11
0.05	25			1.27778e-05	-1.33925e-06	1.28486e-05	-5.976	2.17446e-05	3.06965e-06	2.19607e-05	8.034	0.000271114	-9.20898e-06	0.000271263	-1.944	0.000263305	-1.48118e-05	0.000263723	-3.216	-2.062284e-11
0.052	26			1.23662e-05	-1.96138e-06	1.25226e-05	-9.006	2.29256e-05	3.10318e-06	2.31379e-05	7.716	0.000282707	-9.4772e-06	0.000282856	-1.914	0.000271888	-1.44244e-05	0.000272276	-3.03	-2.166986e-11
0.054	27			1.32602e-05	-1.55159e-06	1.33496e-05	-6.666	2.45908e-05	2.96535e-06	2.47658e-05	6.876	0.000293704	-9.41759e-06	0.000293883	-1.836	0.000283988	-1.52589e-05	0.000284405	-3.072	-1.940828e-11
0.056	28			1.2992e-05	-1.55345e-06	1.30833e-05	-6.81	2.37898e-05	3.71785e-06	2.40804e-05	8.886	0.000304939	-1.01925e-05	0.000305088	-1.914	0.000294151	-1.61828e-05	0.000294598	-3.144	-2.388962e-11
0.058	29			1.25077e-05	-1.76021e-06	1.26307e-05	-8.01	2.42518e-05	2.98397e-06	2.44343e-05	7.02	0.000315072	-1.02223e-05	0.000315221	-1.854	0.000302644	-1.6153e-05	0.000303091	-3.054	-1.886382e-11
0.06	30			1.27145e-05	-1.87755e-06	1.28542e-05	-8.394	2.60585e-05	2.65987e-06	2.61926e-05	5.826	0.000326665	-1.18316e-05	0.000326874	-2.07	0.000312628	-1.66596e-05	0.000313075	-3.048	-1.752362e-11
0.062	31			1.27983e-05	-1.27033e-06	1.28616e-05	-5.664	2.79025e-05	2.37675e-06	2.80031e-05	4.878	0.000337513	-1.30237e-05	0.000337752	-2.208	0.000324192	-1.76133e-05	0.000324668	-3.108	-1.660221e-11
0.064	32			1.33794e-05	-1.82912e-06	1.35061e-05	-7.782	2.62187e-05	3.63962e-06	2.6472e-05	7.908	0.000348063	-1.15336e-05	0.000348242	-1.896	0.000332804	-1.81199e-05	0.000333311	-3.114	-2.292636e-11
0.066	33			1.30553e-05	-2.46057e-06	1.32844e-05	-10.668	2.82266e-05	3.60982e-06	2.84576e-05	7.29	0.000359805	-1.20998e-05	0.000359984	-1.926	0.000344576	-1.91332e-05	0.000345083	-3.174	-1.991083e-11
0.068	34			1.24556e-05	-1.30013e-06	1.25226e-05	-5.952	2.86513e-05	3.62472e-06	2.88786e-05	7.212	0.000371339	-1.27853e-05	0.000371577	-1.974	0.000353845	-1.93418e-05	0.000354381	-3.126	-2.041346e-11
0.07	35			1.22004e-05	-1.51061e-06	1.22935e-05	-7.056	3.04097e-05	2.93927e-06	3.05551e-05	5.52	0.000381293	-1.32621e-05	0.000381531	-1.986	0.000363233	-1.95206e-05	0.000363739	-3.078	-2.171175e-11
0.072	36			1.17776e-05	-1.76952e-06	1.19079e-05	-8.538	3.14715e-05	3.282e-06	3.16391e-05	5.958	0.000393005	-1.4335e-05	0.000393273	-2.088	0.000373097	-1.98783e-05	0.000373634	-3.048	-1.928262e-11
0.074	37			1.34335e-05	-2.11598e-06	1.35992e-05	-8.946	3.12368e-05	3.26337e-06	3.14082e-05	5.97	0.000402989	-1.39475e-05	0.000403197	-1.98	0.00038469	-2.19644e-05	0.000385316	-3.264	-2.309388e-11
0.076	38			1.30777e-05	-2.03216e-06	1.32342e-05	-8.832	3.41872e-05	3.23357e-06	3.434e-05	5.406	0.000415565	-1.44542e-05	0.000415804	-1.986	0.000393899	-2.05637e-05	0.000394436	-2.988	-2.242376e-11
0.078	39			1.22581e-05	-1.7304e-06	1.23811e-05	-8.034	3.42729e-05	3.69923e-06	3.44741e-05	6.162	0.000426205	-1.4484e-05	0.000426473	-1.944	0.000404032	-2.16664e-05	0.000404598	-3.066	-1.873816e-11
0.08	40			1.23457e-05	-1.79932e-06	1.24761e-05	-8.286	3.47125e-05	3.52041e-06	3.48913e-05	5.796	0.000437113	-1.46926e-05	0.000437381	-1.926	0.000413956	-2.16068e-05	0.000414522	-2.982	-1.857062e-11
0.082	41			1.26456e-05	-2.13833e-06	1.28244e-05	-9.588	3.59158e-05	3.41611e-06	3.60797e-05	5.436	0.000448586	-1.49906e-05	0.000448855	-1.908	0.000424804	-2.2173e-05	0.00042537	-2.988	-2.405712e-11
0.084	42			1.30777e-05	-2.47174e-06	1.33105e-05	-10.692	3.73202e-05	3.78118e-06	3.75102e-05	5.79	0.000459434	-1.49012e-05	0.000459673	-1.854	0.000434699	-2.30969e-05	0.000435324	-3.042	-2.288453e-11
0.086	43			1.21445e-05	-2.67105e-06	1.24351e-05	-12.396	3.79572e-05	3.54649e-06	3.81249e-05	5.346	0.000470938	-1.71066e-05	0.000471236	-2.076	0.000444802	-2.4289e-05	0.000445457	-3.12	-2.129294e-11
