variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


0.0	0			2.02378e-05	-5.6066e-07	2.02471e-05	-1.584	2.09698e-05	1.62423e-06	2.10331e-05	4.434	7.77288e-06	5.55072e-07	7.79337e-06	4.092	7.15259e-06	-2.18303e-06	7.47669e-06	-16.962	-2.254943e-11
0.01	1			2.00515e-05	-4.91742e-07	2.00589e-05	-1.404	2.04706e-05	1.72854e-06	2.05451e-05	4.83	7.54002e-06	8.86623e-07	7.59217e-06	6.72	7.18053e-06	-1.76766e-06	7.39287e-06	-13.818	-2.032967e-11
0.02	2			1.92263e-05	-9.96522e-07	1.92524e-05	-2.964	2.00832e-05	2.58164e-06	2.02508e-05	7.332	8.00384e-06	1.3914e-06	8.12305e-06	9.864	6.67016e-06	-2.55556e-06	7.14327e-06	-20.958	-2.012025e-11
0.03	3			1.93754e-05	-7.91628e-07	1.93921e-05	-2.334	1.98708e-05	2.72693e-06	2.00571e-05	7.812	7.95169e-06	1.14926e-06	8.03551e-06	8.226	7.72258e-06	-3.26709e-06	8.38382e-06	-22.926	-1.936639e-11
0.04	4			1.82261e-05	-1.11759e-07	1.82261e-05	-0.348	1.93269e-05	1.42307e-06	1.93791e-05	4.224	7.05945e-06	3.76256e-07	7.06877e-06	3.054	6.713e-06	-1.98746e-06	6.99985e-06	-16.482	-1.991088e-11
0.05	5			1.78051e-05	-1.00584e-06	1.78331e-05	-3.228	1.91742e-05	1.68011e-06	1.92487e-05	5.016	7.06877e-06	1.46591e-06	7.21964e-06	11.718	6.58634e-06	-1.885e-06	6.8527e-06	-15.966	-1.718853e-11
0.06	6			1.81684e-05	-1.09897e-07	1.81684e-05	-0.342	1.87197e-05	2.11225e-06	1.88389e-05	6.438	7.75239e-06	1.28151e-06	7.8567e-06	9.384	6.98495e-06	-2.06569e-06	7.28297e-06	-16.464	-1.940827e-11
0.07	7			1.76505e-05	-1.07289e-06	1.76841e-05	-3.474	1.93977e-05	1.06544e-06	1.94275e-05	3.15	7.18425e-06	3.0175e-07	7.18984e-06	2.418	6.29204e-06	-1.85706e-06	6.56027e-06	-16.44	-2.150238e-11
0.08	8			1.75779e-05	-1.45287e-07	1.75779e-05	-0.474	1.88613e-05	1.30013e-06	1.89022e-05	3.954	7.49345e-06	5.9605e-07	7.51766e-06	4.566	6.56213e-06	-9.74171e-07	6.63291e-06	-8.436	-2.007843e-11
0.09	9			1.71532e-05	-4.67526e-07	1.71607e-05	-1.56	1.81609e-05	2.56301e-06	1.83397e-05	8.04	7.01848e-06	7.8604e-07	7.06132e-06	6.396	6.79123e-06	-2.29107e-06	7.16562e-06	-18.63	-2.099977e-11
0.1	10			1.69316e-05	-8.79172e-07	1.69558e-05	-2.97	1.72966e-05	2.10108e-06	1.74233e-05	6.93	7.42267e-06	1.27592e-06	7.5307e-06	9.756	7.26993e-06	-2.56488e-06	7.70955e-06	-19.416	-2.418284e-11
0.11	11			1.68012e-05	-6.53792e-07	1.68142e-05	-2.226	1.72519e-05	2.31342e-06	1.74047e-05	7.65	5.90089e-06	7.43199e-07	5.94746e-06	7.176	6.09274e-06	-2.46616e-06	6.57144e-06	-22.026	-2.053908e-11
0.12	12			1.63299e-05	-6.12814e-07	1.63411e-05	-2.142	1.74047e-05	2.12716e-06	1.75351e-05	6.978	6.7279e-06	1.08965e-06	6.81731e-06	9.198	6.10392e-06	-1.56463e-06	6.30136e-06	-14.364	-2.359645e-11
0.13	13			1.65758e-05	-5.58797e-07	1.65851e-05	-1.926	1.75537e-05	1.5162e-06	1.76207e-05	4.938	6.45409e-06	1.18092e-06	6.56027e-06	10.374	5.91765e-06	-2.06941e-06	6.26969e-06	-19.26	-2.238187e-11
0.14	14			1.66298e-05	2.77536e-07	1.66317e-05	0.96	1.78554e-05	2.83124e-07	1.78592e-05	0.912	7.06132e-06	-8.56821e-08	7.06132e-06	-0.69	5.98471e-06	-1.1623e-06	6.0946e-06	-10.986	-1.98271e-11
0.15	15			1.55178e-05	3.81844e-07	1.55234e-05	1.416	1.6261e-05	2.24636e-06	1.64137e-05	7.866	6.67575e-06	5.2527e-07	6.69624e-06	4.512	6.10019e-06	-1.68384e-06	6.3293e-06	-15.426	-1.764923e-11
0.16	16			1.57786e-05	-7.33886e-07	1.57953e-05	-2.658	1.71737e-05	1.74717e-06	1.72631e-05	5.82	6.30695e-06	7.74864e-07	6.35351e-06	7.002	5.70717e-06	-2.25754e-06	6.13744e-06	-21.57	-1.945014e-11
0.17	17			1.66764e-05	-1.99304e-07	1.66782e-05	-0.684	1.6153e-05	1.24053e-06	1.62014e-05	4.398	5.80589e-06	1.20886e-06	5.93069e-06	11.772	6.32743e-06	-1.46032e-06	6.49321e-06	-12.99	-1.798429e-11
0.18	18			1.50689e-05	-2.81261e-07	1.50726e-05	-1.062	1.63914e-05	1.63168e-06	1.64696e-05	5.688	6.7279e-06	8.34469e-07	6.77819e-06	7.074	5.30112e-06	-1.6112e-06	5.53954e-06	-16.89	-1.848689e-11
0.19	19			1.59537e-05	-3.42729e-07	1.59574e-05	-1.224	1.71029e-05	2.21656e-06	1.72482e-05	7.392	6.68134e-06	1.46218e-06	6.83966e-06	12.354	5.83011e-06	-2.15696e-06	6.21754e-06	-20.298	-1.815184e-11
0.2	20			1.43443e-05	-1.89991e-07	1.43443e-05	-0.75	1.65143e-05	2.86104e-06	1.67602e-05	9.834	6.47086e-06	1.46963e-06	6.63477e-06	12.798	5.46317e-06	-1.74531e-06	5.73511e-06	-17.712	-1.852877e-11
