variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


1.0	0			0.000741247	-8.9169e-05	0.000746612	-6.858	-0.00495055	0.000278475	0.00495818	176.772	0.000731949	3.02793e-05	0.000732426	2.37	-2.229818e-11
0.9975	1			0.000790004	-9.22685e-05	0.000795368	-6.654	-0.00489524	0.000277521	0.00490287	176.748	0.000782494	2.74183e-05	0.00078297	2.01	-2.401536e-11
0.995	2			0.000836853	-9.41758e-05	0.000842098	-6.414	-0.0048466	0.00027466	0.00485423	176.748	0.000823978	2.55109e-05	0.000824217	1.782	-1.714668e-11
0.9925	3			0.000916366	-9.8825e-05	0.00092173	-6.15	-0.0048075	0.000273706	0.00481418	176.736	0.000857595	2.26499e-05	0.000857834	1.524	-2.347087e-11
0.99	4			0.000948194	-9.98979e-05	0.00095344	-6.012	-0.00477317	0.000271799	0.00477985	176.73	0.000891689	2.12194e-05	0.000891928	1.368	-1.40893e-11
0.9875	5			0.000936989	-9.9421e-05	0.000942234	-6.054	-0.00473979	0.000269892	0.00474742	176.73	0.000919584	1.97889e-05	0.000919823	1.248	-2.321958e-11
0.985	6			0.000976328	-0.000101567	0.000981577	-5.934	-0.00471309	0.000267984	0.00471976	176.736	0.000944857	1.88352e-05	0.000945095	1.152	-2.01622e-11
0.9825	7			0.000962738	-0.000100613	0.000967983	-5.964	-0.00469115	0.000267984	0.00469783	176.718	0.00096846	1.6451e-05	0.000968698	0.978	-1.936641e-11
0.98	8			0.000947598	-9.90634e-05	0.000952724	-5.964	-0.00467876	0.000266077	0.00468543	176.736	0.000975851	1.57357e-05	0.000976089	0.93	-1.894761e-11
0.9775	9			0.000880841	-9.47719e-05	0.000885967	-6.132	-0.00467208	0.000265123	0.00467876	176.748	0.000987299	1.38283e-05	0.000987537	0.804	-1.756549e-11
0.975	10			0.000877265	-9.39374e-05	0.000882272	-6.114	-0.00467113	0.000265123	0.00467685	176.742	0.000989921	1.4782e-05	0.000989921	0.858	-1.517821e-11
0.9725	11			0.00076795	-8.70232e-05	0.000772838	-6.456	-0.00467113	0.000265123	0.00467685	176.742	0.000992306	1.40668e-05	0.000992544	0.816	-1.769111e-11
0.97	12			0.000693325	-8.21357e-05	0.000698213	-6.75	-0.00466445	0.00026417	0.00467017	176.754	0.000995882	1.26362e-05	0.000995882	0.726	-1.999463e-11
0.9675	13			0.000636939	-7.79633e-05	0.000641707	-6.966	-0.00466731	0.000263216	0.00467399	176.76	0.000993259	1.35899e-05	0.000993498	0.786	-1.894761e-11
0.965	14			0.000614528	-7.64136e-05	0.000619296	-7.08	-0.00466254	0.000262262	0.00466922	176.778	0.000979431	1.26362e-05	0.000979431	0.744	-2.112547e-11
0.9625	15			0.000536207	-7.11684e-05	0.000540856	-7.548	-0.00465778	0.000259401	0.00466445	176.808	0.000958446	1.31131e-05	0.000958685	0.798	-2.045534e-11
