variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


5.0	0			2.80143e-05	-0.000140549	0.00014329	-78.72	0.00317146	7.46255e-05	0.00317241	1.35	0.0290052	-0.00220682	0.0290872	-4.35	0.0259229	-0.00248338	0.0260412	-5.472	-1.919872e-11
5.01	1			2.53917e-05	-0.000140549	0.000142754	-79.758	0.00306989	7.98707e-05	0.00307085	1.494	0.0288659	-0.00219728	0.0289499	-4.35	0.0258828	-0.00247957	0.0260011	-5.466	-2.300999e-11
5.02	2			2.40208e-05	-0.000140727	0.000142754	-80.298	0.00297095	8.48775e-05	0.00297214	1.638	0.0287229	-0.00218393	0.0288068	-4.344	0.0258352	-0.00247194	0.0259534	-5.466	-1.454989e-11
5.03	3			2.25307e-05	-0.000140489	0.000142218	-80.886	0.00285436	9.13148e-05	0.00285579	1.83	0.0285627	-0.00217058	0.0286447	-4.344	0.0257894	-0.00246431	0.0259057	-5.454	-1.978511e-11
5.04	4			2.18154e-05	-0.000139833	0.000141443	-81.126	0.00274827	9.67984e-05	0.00274993	2.016	0.0284101	-0.00215913	0.0284921	-4.344	0.0257436	-0.00245668	0.02586	-5.448	-1.777477e-11
5.05	5			2.21134e-05	-0.000138403	0.000140072	-80.898	0.00262214	0.000105143	0.00262429	2.298	0.0282403	-0.00214387	0.0283223	-4.338	0.0256997	-0.00244714	0.0258161	-5.436	-1.886373e-11
5.06	6			1.961e-05	-0.000139893	0.000141204	-82.014	0.00253345	0.000108719	0.00253583	2.46	0.0281144	-0.00213434	0.0281945	-4.338	0.0256673	-0.00244333	0.0257837	-5.436	-1.836112e-11
5.07	7			1.71663e-05	-0.000139595	0.000140608	-82.974	0.00240208	0.00011611	0.00240494	2.766	0.0279504	-0.00212289	0.0280305	-4.338	0.0256234	-0.00243761	0.0257379	-5.43	-1.965946e-11
5.08	8			2.2173e-05	-0.000139714	0.000141443	-80.958	0.00230528	0.000121594	0.00230838	3.018	0.0278264	-0.00210954	0.0279065	-4.332	0.0256006	-0.00242998	0.0257169	-5.424	-2.091589e-11
5.09	9			2.39612e-05	-0.000139297	0.000141324	-80.238	0.00219728	0.000127555	0.00220086	3.324	0.0276872	-0.0020981	0.0277673	-4.332	0.0255758	-0.00242426	0.0256902	-5.412	-2.11672e-11
