variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


5.0	0			3.44517e-05	-0.000124753	0.000129343	-74.556	0.00117577	0.0002383	0.00119973	11.46	0.0265619	-0.00201036	0.0266382	-4.326	0.0254785	-0.00243188	0.0255929	-5.454	-2.321955e-11
5.01	1			3.03985e-05	-0.00012678	0.000130297	-76.494	0.00124181	0.000230075	0.00126291	10.5	0.0266324	-0.00201227	0.0267106	-4.32	0.0254823	-0.00242807	0.0255967	-5.442	-1.85706e-11
5.02	2			2.7001e-05	-0.000129999	0.00013274	-78.252	0.00132824	0.000221253	0.00134648	9.462	0.0267297	-0.00201799	0.026806	-4.314	0.0254861	-0.00242807	0.0256006	-5.436	-2.032967e-11
5.03	3			2.47956e-05	-0.000128211	0.000130535	-79.032	0.00138248	0.000214935	0.00139905	8.838	0.0267831	-0.0020218	0.0268594	-4.314	0.0254842	-0.00242426	0.0256006	-5.43	-2.10836e-11
5.04	4			2.19942e-05	-0.000131727	0.000133515	-80.502	0.00140119	0.000209571	0.00141681	8.508	0.0267965	-0.00201799	0.0268708	-4.302	0.0254747	-0.00241663	0.0255891	-5.418	-1.743979e-11
5.05	5			2.04445e-05	-0.000133754	0.000135244	-81.282	0.00143123	0.00020361	0.00144554	8.1	0.0268213	-0.00201799	0.0268956	-4.302	0.0254689	-0.00241472	0.0255815	-5.412	-2.003651e-11
5.06	6			1.8716e-05	-0.000133933	0.000135184	-82.038	0.0014732	0.000196815	0.00148631	7.614	0.0268575	-0.0020218	0.0269357	-4.302	0.0254594	-0.002409	0.0255738	-5.406	-1.865443e-11
5.07	7			1.29939e-05	-0.000133337	0.000133873	-84.432	0.00145829	0.000196339	0.00147141	7.674	0.0268289	-0.0020199	0.0269033	-4.302	0.0254422	-0.00240709	0.0255567	-5.406	-1.861254e-11
5.08	8			1.94312e-05	-0.000134648	0.000136019	-81.786	0.00150216	0.000188352	0.00151397	7.146	0.0268708	-0.0020218	0.0269471	-4.296	0.0254461	-0.00240327	0.0255605	-5.394	-2.012028e-11
5.09	9			2.18154e-05	-0.000134231	0.000135959	-80.748	0.00148881	0.000185967	0.00150038	7.122	0.0268461	-0.00201799	0.0269223	-4.296	0.0254384	-0.00239564	0.0255491	-5.382	-1.970145e-11
5.1	10			2.16366e-05	-0.000133396	0.000135065	-80.772	0.00147117	0.000183941	0.00148261	7.134	0.0268174	-0.00201418	0.0268937	-4.296	0.025427	-0.00238992	0.0255376	-5.37	-1.790055e-11
5.11	11			2.05041e-05	-0.000133933	0.000135423	-81.282	0.00142599	0.000186325	0.00143815	7.446	0.0267602	-0.00200845	0.0268346	-4.29	0.0254174	-0.00238802	0.0255281	-5.364	-2.162808e-11
5.12	12			2.19346e-05	-0.000133337	0.000135065	-80.64	0.00137711	0.000188471	0.00138987	7.794	0.0266973	-0.00200082	0.0267736	-4.284	0.0254022	-0.00238039	0.0255128	-5.352	-1.794241e-11
5.13	13			2.26499e-05	-0.000133575	0.000135423	-80.352	0.00131596	0.000191451	0.00132979	8.28	0.0266286	-0.0019951	0.026703	-4.284	0.0253946	-0.00237848	0.0255071	-5.346	-1.978524e-11
5.14	14			2.31267e-05	-0.000133813	0.000135721	-80.172	0.00128258	0.000189901	0.00129653	8.424	0.0265886	-0.00199319	0.0266629	-4.284	0.025385	-0.00237466	0.0254956	-5.34	-2.062289e-11
5.15	15			2.57493e-05	-0.000133217	0.000135601	-79.05	0.00124872	0.000193716	0.00126363	8.82	0.0265485	-0.00198747	0.0266229	-4.278	0.0253831	-0.00237085	0.0254937	-5.334	-1.978525e-11
5.16	16			2.78951e-05	-0.000133098	0.000135959	-78.162	0.00122369	0.000189782	0.00123835	8.82	0.0265199	-0.00198938	0.0265943	-4.29	0.0253831	-0.00236894	0.0254937	-5.328	-2.070661e-11
5.17	17			2.91468e-05	-0.000133277	0.000136376	-77.64	0.00119139	0.000193478	0.00120688	9.228	0.0264837	-0.00198366	0.0265561	-4.284	0.0253793	-0.00236894	0.0254899	-5.334	-2.003651e-11
5.18	18			2.89084e-05	-0.000133635	0.000136674	-77.778	0.00118507	0.000192286	0.00120056	9.222	0.0264741	-0.00198366	0.0265504	-4.284	0.0253774	-0.00236703	0.0254861	-5.328	-1.785868e-11
5.19	19			2.91468e-05	-0.000133873	0.000136913	-77.706	0.00117934	0.000192047	0.00119484	9.246	0.0264665	-0.00198366	0.0265409	-4.284	0.0253755	-0.00236894	0.0254842	-5.334	-1.589024e-11
5.2	20			2.81931e-05	-0.000132681	0.000135601	-77.988	0.00118173	0.000192882	0.00119735	9.27	0.0264665	-0.00198747	0.0265409	-4.29	0.0253698	-0.00237085	0.0254804	-5.34	-1.735608e-11
5.21	21			3.25444e-05	-0.000134052	0.000137866	-76.332	0.00118387	0.000190736	0.00119913	9.156	0.0264703	-0.00198747	0.0265447	-4.29	0.0253774	-0.00237085	0.025488	-5.334	-1.911514e-11
5.22	22			3.55842e-05	-0.000134588	0.000139178	-75.18	0.00117636	0.000189424	0.0011915	9.15	0.0264589	-0.00199129	0.0265352	-4.302	0.0253774	-0.00237276	0.0254861	-5.34	-1.718857e-11
5.23	23			3.54054e-05	-0.00013435	0.00013888	-75.204	0.00116218	0.00019312	0.00117803	9.438	0.0264455	-0.00198938	0.0265199	-4.302	0.0253774	-0.00237466	0.0254861	-5.346	-1.78168e-11
5.24	24			3.68359e-05	-0.000135005	0.000139833	-74.724	0.0011685	0.000190259	0.00118399	9.252	0.0264531	-0.00199319	0.0265275	-4.308	0.0253793	-0.00237657	0.0254918	-5.346	-2.012026e-11
5.25	25			3.97565e-05	-0.000136376	0.000141979	-73.728	0.0011555	0.000191809	0.00117136	9.426	0.0264436	-0.0019951	0.026518	-4.314	0.025385	-0.00238039	0.0254956	-5.358	-1.794243e-11
5.26	26			4.29752e-05	-0.0001359	0.000142516	-72.444	0.00116349	0.000190736	0.00117899	9.312	0.0264474	-0.00199701	0.0265218	-4.32	0.025385	-0.00238229	0.0254956	-5.358	-1.852881e-11
5.27	27			4.42269e-05	-0.000136198	0.000143112	-71.988	0.00117768	0.000190021	0.00119293	9.168	0.0264627	-0.00200273	0.026539	-4.326	0.0253888	-0.00238611	0.0254995	-5.364	-2.254945e-11
