variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


0.35	0			1.15708e-05	3.72532e-09	1.15708e-05	0.036	1.25394e-05	2.83496e-06	1.2856e-05	12.744	6.10764e-06	6.2399e-07	6.13931e-06	5.844	5.31509e-06	-2.37675e-06	5.82173e-06	-24.084	-1.86544e-11
0.36	1			1.18986e-05	8.56821e-08	1.18986e-05	0.414	1.3005e-05	2.04892e-06	1.31652e-05	8.958	6.20077e-06	7.84177e-07	6.25107e-06	7.212	4.95373e-06	-1.83285e-06	5.28156e-06	-20.298	-1.530384e-11
0.37	2			1.05426e-05	-1.78815e-07	1.05426e-05	-0.96	1.22227e-05	2.51459e-06	1.24798e-05	11.634	6.44851e-06	1.39327e-06	6.59752e-06	12.204	5.26107e-06	-1.57394e-06	5.49111e-06	-16.656	-2.012022e-11
0.38	3			1.15447e-05	1.21818e-06	1.16081e-05	6.03	1.32956e-05	2.04147e-06	1.34521e-05	8.736	6.33675e-06	4.24685e-07	6.35165e-06	3.834	4.86153e-06	-1.84682e-06	5.1996e-06	-20.79	-1.735604e-11
0.39	4			1.16565e-05	-5.51347e-07	1.16714e-05	-2.7	1.25543e-05	1.46032e-06	1.26362e-05	6.648	5.8804e-06	1.21818e-06	6.0052e-06	11.7	5.58331e-06	-2.02471e-06	5.93907e-06	-19.932	-1.668592e-11
0.4	5			1.05948e-05	3.72532e-09	1.05948e-05	0.036	1.24388e-05	2.38048e-06	1.2666e-05	10.848	6.20823e-06	7.69276e-07	6.25665e-06	7.068	4.61846e-06	-1.38675e-06	4.82242e-06	-16.71	-1.915698e-11
0.41	6			1.04495e-05	-8.75447e-07	1.04868e-05	-4.776	1.264e-05	1.62423e-06	1.27443e-05	7.332	5.70531e-06	1.32249e-06	5.85805e-06	13.056	4.99751e-06	-1.91202e-06	5.34955e-06	-20.928	-1.986897e-11
0.42	7			1.12728e-05	6.33304e-08	1.12728e-05	0.324	1.25319e-05	2.08618e-06	1.27033e-05	9.456	6.07784e-06	1.05426e-06	6.16911e-06	9.846	5.34303e-06	-2.50807e-06	5.90182e-06	-25.14	-2.016212e-11
0.43	8			1.11573e-05	-6.81732e-07	1.11759e-05	-3.486	1.25059e-05	1.67639e-06	1.26176e-05	7.638	6.08902e-06	8.27018e-07	6.1449e-06	7.746	5.2648e-06	-1.73134e-06	5.54233e-06	-18.204	-1.903136e-11
0.44	9			1.12095e-05	-5.58796e-08	1.12095e-05	-0.27	1.21445e-05	2.3991e-06	1.23792e-05	11.178	6.18029e-06	6.29578e-07	6.21195e-06	5.82	5.43709e-06	-2.11319e-06	5.8329e-06	-21.234	-2.242377e-11
0.45	10			1.09189e-05	2.83124e-07	1.09226e-05	1.488	1.20551e-05	1.18465e-06	1.2111e-05	5.622	5.82266e-06	-2.04892e-08	5.82266e-06	-0.198	5.8627e-06	-2.13926e-06	6.24082e-06	-20.046	-2.120916e-11
