variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


1.0	0			4.57393e-05	-2.03178e-05	5.00458e-05	-23.946	0.00141133	-3.20675e-05	0.00141168	-1.302	0.00563434	-0.000259878	0.00564054	-2.64	0.00427821	-0.000261309	0.00428608	-3.492	-1.907327e-11
1.005	1			3.22016e-05	-2.03626e-05	3.80951e-05	-32.298	0.00141288	-3.01601e-05	0.00141323	-1.224	0.00563481	-0.000259878	0.00564054	-2.64	0.00426319	-0.00026107	0.0042713	-3.504	-1.681166e-11
1.01	2			2.92585e-05	-1.87085e-05	3.47199e-05	-32.592	0.00144971	-3.14715e-05	0.00144995	-1.242	0.00565007	-0.000260832	0.00565627	-2.64	0.0042384	-0.00025964	0.0042465	-3.504	-1.534575e-11
1.015	3			5.205e-05	-2.14131e-05	5.62745e-05	-22.356	0.00147451	-3.26636e-05	0.00147475	-1.266	0.00565341	-0.000259878	0.00565961	-2.628	0.00424102	-0.000260355	0.00424889	-3.51	-1.6686e-11
1.02	4			6.41872e-05	-2.26052e-05	6.80466e-05	-19.398	0.00149728	-3.46901e-05	0.00149775	-1.326	0.00567535	-0.000261309	0.00568154	-2.634	0.00425437	-0.00026107	0.00426224	-3.51	-2.028784e-11
1.025	5			9.23504e-05	-2.56078e-05	9.58373e-05	-15.498	0.00157023	-4.0293e-05	0.00157071	-1.47	0.00576785	-0.000265123	0.00577357	-2.628	0.00430229	-0.000262978	0.0043104	-3.498	-1.714666e-11
1.03	6			0.00016144	-3.1397e-05	0.000164472	-11.004	0.00187279	-5.60286e-05	0.0018735	-1.71	0.00614741	-0.000284674	0.00615409	-2.652	0.00444749	-0.000273468	0.00445583	-3.516	-1.55133e-11
1.035	7			0.000182421	-3.28722e-05	0.000185371	-10.206	0.00195552	-6.03201e-05	0.00195672	-1.764	0.00628856	-0.00029278	0.00629523	-2.664	0.00452617	-0.000277044	0.00453427	-3.498	-1.735605e-11
1.04	8			0.000172258	-3.13523e-05	0.00017509	-10.308	0.00200893	-6.0797e-05	0.00200988	-1.728	0.00636151	-0.000296595	0.00636867	-2.664	0.00453427	-0.000279428	0.00454333	-3.522	-1.697915e-11
1.045	9			0.00018403	-3.31404e-05	0.000186981	-10.2	0.00198366	-5.96049e-05	0.00198461	-1.716	0.00636914	-0.000296595	0.0063763	-2.664	0.00457671	-0.000282766	0.0045853	-3.534	-1.714666e-11
1.05	10			0.000169934	-3.20377e-05	0.000172914	-10.668	0.00192714	-5.50749e-05	0.00192786	-1.632	0.00635436	-0.000295164	0.00636151	-2.658	0.00460532	-0.00028515	0.00461391	-3.54	-1.739797e-11
1.055	11			0.000120551	-2.93852e-05	0.000124068	-13.692	0.00183869	-5.19755e-05	0.00183917	-1.614	0.00634244	-0.000295164	0.00634959	-2.664	0.00463632	-0.000286104	0.00464538	-3.528	-1.781684e-11
1.06	12			4.67899e-05	-2.59579e-05	5.34954e-05	-28.992	0.00175691	-4.79224e-05	0.00175763	-1.56	0.00633624	-0.000294687	0.00634292	-2.664	0.00463632	-0.000286104	0.00464538	-3.528	-1.890568e-11
