variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


12.0	0			-0.000114203	-0.000422003	0.000437142	-105.144	0.0119229	-0.000211717	0.0119229	-1.014	0.0610011	-0.00905997	0.0616686	-8.448	0.0490763	-0.00941092	0.049969	-10.854	-2.213052e-11
11.99	1			-0.000114322	-0.000419857	0.000434997	-105.222	0.0116692	-0.000175477	0.0116711	-0.858	0.0607493	-0.00902182	0.0614169	-8.448	0.0490763	-0.00940329	0.049969	-10.848	-1.555506e-11
11.98	2			-0.000113845	-0.000417234	0.000432255	-105.246	0.0115395	-0.000156404	0.0115414	-0.768	0.060612	-0.00900275	0.0612757	-8.448	0.0490725	-0.00940329	0.0499651	-10.842	-1.831925e-11
11.97	3			-0.000113249	-0.000417711	0.000432732	-105.162	0.0113564	-0.000125886	0.0113564	-0.63	0.0604289	-0.00897223	0.0610926	-8.442	0.0490763	-0.00940329	0.049969	-10.842	-2.388954e-11
11.96	4			-0.000111938	-0.000417354	0.000432016	-105.006	0.011097	-8.58312e-05	0.011097	-0.438	0.0601771	-0.00893027	0.060837	-8.442	0.0490801	-0.00940329	0.0499728	-10.842	-2.099977e-11
11.95	5			-0.000112415	-0.000414493	0.000429275	-105.168	0.0109177	-5.72207e-05	0.0109177	-0.294	0.0599978	-0.00889975	0.0606539	-8.436	0.0490763	-0.00939947	0.0499651	-10.836	-1.9115e-11
11.94	6			-0.000110627	-0.000411632	0.000426056	-105.03	0.0107499	-3.24252e-05	0.0107499	-0.168	0.05983	-0.00887686	0.0604823	-8.442	0.0490839	-0.00939947	0.0499728	-10.836	-1.903129e-11
11.93	7			-0.00011158	-0.000412347	0.00042701	-105.138	0.010563	-5.72208e-06	0.010563	-0.03	0.0596392	-0.00885016	0.0602915	-8.436	0.0490763	-0.00939566	0.0499651	-10.836	-1.978511e-11
11.92	8			-0.000110984	-0.000406863	0.000421526	-105.252	0.010397	2.28883e-05	0.010397	0.126	0.0594714	-0.00882345	0.0601237	-8.436	0.0490763	-0.00939184	0.0499651	-10.83	-2.003645e-11
11.91	9			-0.000110031	-0.000406625	0.000421049	-105.138	0.0102063	5.14986e-05	0.0102063	0.3	0.0592768	-0.00879294	0.0599215	-8.436	0.0490801	-0.00939184	0.049969	-10.83	-1.982701e-11
11.9	10			-0.000107646	-0.000402214	0.000416161	-104.982	0.0100213	8.01091e-05	0.0100213	0.468	0.0590975	-0.00877005	0.0597422	-8.436	0.0490839	-0.00938803	0.0499728	-10.824	-1.932447e-11
11.89	11			-0.000109554	-0.000401022	0.000415565	-105.27	0.00985914	0.000104905	0.00985914	0.618	0.0589335	-0.00874335	0.0595744	-8.436	0.0490801	-0.00938421	0.049969	-10.824	-2.032963e-11
11.88	12			-0.000109554	-0.000401976	0.000416519	-105.234	0.00970465	0.000131608	0.00970465	0.786	0.0587809	-0.00871664	0.0594218	-8.43	0.0490801	-0.00938421	0.049969	-10.824	-1.945008e-11
11.87	13			-0.000108123	-0.000400426	0.000414612	-105.102	0.0095101	0.000158311	0.00951201	0.966	0.0585902	-0.00868613	0.059231	-8.43	0.0490878	-0.0093804	0.0499728	-10.818	-1.928254e-11
11.86	14			-0.000106454	-0.000395181	0.000409128	-105.066	0.00934798	0.000181199	0.00934988	1.11	0.05843	-0.00866324	0.059067	-8.43	0.0490878	-0.00937659	0.0499728	-10.812	-1.936629e-11
11.85	15			-0.000107289	-0.000395061	0.000409247	-105.18	0.00918967	0.000207902	0.00919157	1.296	0.0582659	-0.00863653	0.058903	-8.43	0.0490839	-0.00937659	0.049969	-10.812	-2.062277e-11
11.84	16			-0.00010562	-0.000392558	0.000406386	-105.048	0.00905615	0.000226975	0.00905997	1.446	0.0581324	-0.00861365	0.0587656	-8.43	0.0490878	-0.00937659	0.0499728	-10.812	-1.919878e-11
11.83	17			-0.000104666	-0.000391128	0.000404837	-104.982	0.00889975	0.000251772	0.00890356	1.632	0.0579722	-0.00859076	0.0586054	-8.43	0.0490916	-0.00937277	0.0499766	-10.806	-1.965947e-11
11.82	18			-0.000105143	-0.000389459	0.000403287	-105.108	0.00876242	0.000272753	0.00876623	1.788	0.0578387	-0.00856787	0.0584681	-8.424	0.0490916	-0.00936514	0.0499728	-10.8	-1.865431e-11
11.81	19			-0.000105739	-0.00038922	0.000403168	-105.198	0.00861555	0.000297548	0.00862128	1.98	0.0576899	-0.00854498	0.0583193	-8.424	0.0490878	-0.00936896	0.0499728	-10.806	-1.710469e-11
11.8	20			-0.000103713	-0.000388267	0.000401737	-104.94	0.00845152	0.000322344	0.00845915	2.19	0.0575297	-0.00852209	0.0581553	-8.424	0.0490916	-0.00936514	0.0499728	-10.8	-1.89475e-11
11.79	21			-0.000103832	-0.000385286	0.000398876	-105.072	0.0082913	0.000347139	0.00829893	2.406	0.0573695	-0.00849539	0.0579951	-8.424	0.0490916	-0.00936133	0.0499728	-10.794	-2.150231e-11
11.78	22			-0.000101567	-0.000382783	0.000395896	-104.844	0.00812918	0.00036812	0.00813681	2.604	0.0572054	-0.00846869	0.057831	-8.418	0.0490916	-0.0093537	0.0499766	-10.788	-2.204675e-11
11.77	23			-0.000102282	-0.000382902	0.000396134	-104.946	0.00803381	0.000381472	0.00804144	2.73	0.0571139	-0.00844961	0.0577319	-8.412	0.0490916	-0.00934988	0.0499766	-10.776	-2.074837e-11
11.76	24			-0.000102282	-0.000380876	0.000394227	-105.024	0.0079022	0.000400545	0.00791174	2.91	0.0569804	-0.00843054	0.0575984	-8.418	0.0490916	-0.00934607	0.0499728	-10.776	-2.125099e-11
11.75	25			-0.000101805	-0.000378611	0.000391962	-105.048	0.00774959	0.000421526	0.00776103	3.126	0.0568316	-0.00840002	0.0574496	-8.406	0.0490954	-0.00933462	0.0499766	-10.764	-2.28844e-11
11.74	26			-0.000101805	-0.000377061	0.000390412	-105.102	0.0076237	0.000438692	0.00763705	3.306	0.0567057	-0.00838095	0.0573237	-8.406	0.0490992	-0.00933081	0.0499804	-10.758	-1.66021e-11
11.73	27			-9.96594e-05	-0.000375869	0.000388743	-104.844	0.00743297	0.000463488	0.00744823	3.576	0.0565226	-0.00834662	0.0571368	-8.394	0.0491068	-0.00931555	0.0499842	-10.74	-1.660211e-11
11.72	28			-0.000100732	-0.000375034	0.000388147	-105.024	0.0072594	0.000488285	0.00727466	3.846	0.0563509	-0.00830847	0.0569613	-8.388	0.0491068	-0.00930029	0.0499804	-10.722	-2.120909e-11
11.71	29			-9.89442e-05	-0.000373365	0.000386121	-104.844	0.00713733	0.000501636	0.0071564	4.032	0.0562327	-0.00828177	0.0568392	-8.376	0.0491145	-0.00929266	0.0499842	-10.71	-1.903127e-11
