variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


1.0	0			0.00111891	-0.000104785	0.00112379	-5.346	-0.00391963	0.000228883	0.00392535	176.652	0.00185729	-3.21867e-05	0.00185753	-0.99	-2.288443e-11
0.9975	1			0.00114644	-0.000107408	0.00115145	-5.352	-0.00391296	0.000227929	0.00391868	176.652	0.00188447	-3.21867e-05	0.00188471	-0.978	-2.158613e-11
0.995	2			0.00124741	-0.000113607	0.00125266	-5.202	-0.003912	0.000228883	0.00391772	176.646	0.00191785	-3.45709e-05	0.00191808	-1.032	-2.225621e-11
0.9925	3			0.00134624	-0.000119925	0.00135148	-5.088	-0.003912	0.000227929	0.00391772	176.652	0.00197126	-3.88625e-05	0.0019715	-1.122	-2.083222e-11
0.99	4			0.00150228	-0.000130177	0.00150789	-4.95	-0.003912	0.000229836	0.00391772	176.634	0.00205709	-4.33924e-05	0.00205757	-1.206	-2.079036e-11
0.9875	5			0.00163496	-0.000138403	0.0016408	-4.836	-0.00390054	0.000228883	0.00390628	176.634	0.00216486	-4.95913e-05	0.00216533	-1.308	-2.187932e-11
0.985	6			0.00166775	-0.000140668	0.00167359	-4.824	-0.00385763	0.000227929	0.00386335	176.616	0.00224306	-5.45981e-05	0.00224377	-1.392	-1.676971e-11
0.9825	7			0.00151444	-0.000129701	0.00151993	-4.89	-0.00377466	0.000222207	0.00378038	176.622	0.00223495	-5.31676e-05	0.00223567	-1.362	-2.254937e-11
0.98	8			0.00140835	-0.000123979	0.00141383	-5.028	-0.00369169	0.000217439	0.00369741	176.622	0.00217773	-5.0545e-05	0.00217821	-1.326	-2.141854e-11
0.9775	9			0.00130583	-0.000117302	0.00131107	-5.13	-0.00364019	0.000213624	0.00364496	176.634	0.00211813	-4.6015e-05	0.0021186	-1.242	-1.764918e-11
0.975	10			0.00102318	-9.75137e-05	0.00102783	-5.442	-0.00361921	0.000211717	0.00362398	176.634	0.00207187	-4.33924e-05	0.00207235	-1.2	-2.095787e-11
0.9725	11			0.00107516	-0.000101209	0.00107992	-5.376	-0.00361349	0.000211717	0.00361826	176.64	0.0020342	-4.22003e-05	0.00203468	-1.188	-1.790049e-11
0.97	12			0.000895981	-8.86922e-05	0.000900391	-5.646	-0.00361253	0.000211717	0.00361826	176.64	0.00200798	-4.05314e-05	0.00200821	-1.158	-1.67697e-11
0.9675	13			0.000798706	-8.33278e-05	0.000803117	-5.952	-0.00361253	0.000210763	0.0036173	176.652	0.0019889	-4.05314e-05	0.00198938	-1.164	-2.04134e-11
0.965	14			0.000754956	-8.01091e-05	0.000759128	-6.054	-0.00361158	0.000208856	0.00361635	176.682	0.0019486	-3.88625e-05	0.00194884	-1.14	-1.970137e-11
0.9625	15			0.000842456	-8.42814e-05	0.000846628	-5.712	-0.00361253	0.000207902	0.00361826	176.694	0.00190616	-3.55246e-05	0.0019064	-1.068	-1.702097e-11
0.96	16			0.00085092	-8.4043e-05	0.000854973	-5.634	-0.00361349	0.000205041	0.00361826	176.748	0.00182343	-3.31404e-05	0.00182367	-1.038	-2.301011e-11
0.9575	17			0.000902895	-8.70232e-05	0.000907186	-5.496	-0.00361444	0.000203134	0.00361921	176.772	0.00180603	-3.17099e-05	0.00180627	-1.002	-2.125104e-11
0.955	18			0.000821356	-8.21357e-05	0.000825409	-5.706	-0.00361539	0.000203134	0.00362016	176.772	0.00182033	-3.24252e-05	0.00182081	-1.02	-1.986896e-11
0.9525	19			0.000774864	-7.86786e-05	0.000778798	-5.796	-0.00361539	0.000203134	0.00362016	176.778	0.00183607	-3.33788e-05	0.00183655	-1.038	-2.187928e-11
0.95	20			0.000903253	-8.76193e-05	0.000907544	-5.538	-0.00361539	0.00020218	0.00362016	176.79	0.00186134	-3.50478e-05	0.00186158	-1.08	-1.949201e-11
0.9475	21			0.000812057	-8.22549e-05	0.00081623	-5.778	-0.00361539	0.00020218	0.00362016	176.79	0.00187636	-3.50478e-05	0.00187684	-1.062	-1.857065e-11
