variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


0.45	0			0.000361325	-0.000266315	0.000448825	-36.384	-0.025406	0.00231554	0.025509	174.786	0.00146724	0.000423433	0.00152684	16.104	-2.108313e-11
0.455	1			0.000361921	-0.000266554	0.000449421	-36.366	-0.0254022	0.00231935	0.0255052	174.78	0.00146914	0.000425817	0.0015297	16.17	-1.748134e-11
0.46	2			0.000358226	-0.000263335	0.000444533	-36.306	-0.0253717	0.00232317	0.0254747	174.768	0.00148488	0.000431063	0.00154639	16.194	-2.296778e-11
0.465	3			0.00036216	-0.000263693	0.00044799	-36.048	-0.0253831	0.00231554	0.0254861	174.786	0.00142337	0.000430109	0.00148679	16.818	-1.907282e-11
0.47	4			0.000362875	-0.000265004	0.000449302	-36.138	-0.0253869	0.00231554	0.0254899	174.786	0.00137711	0.000429155	0.00144244	17.31	-2.091559e-11
0.475	5			0.000365021	-0.000262143	0.000449421	-35.67	-0.0253793	0.00231172	0.0254823	174.792	0.00134755	0.000433924	0.00141574	17.862	-2.284223e-11
0.48	6			0.000364544	-0.000260832	0.000448229	-35.568	-0.0253564	0.00231172	0.0254594	174.786	0.001297	0.000439169	0.00136948	18.72	-1.668559e-11
0.485	7			0.00036669	-0.000263335	0.000451328	-35.682	-0.0253488	0.00231554	0.0254518	174.78	0.00125027	0.00044346	0.00132657	19.53	-2.16695e-11
0.49	8			0.00036514	-0.000263931	0.000450613	-35.85	-0.0253259	0.00231935	0.0254289	174.768	0.00126029	0.00045109	0.00133849	19.698	-2.053875e-11
0.495	9			0.000367405	-0.000263454	0.000452163	-35.634	-0.0253526	0.00231172	0.0254556	174.786	0.00123692	0.000444414	0.00131417	19.77	-2.011991e-11
0.5	10			0.000369789	-0.000262024	0.000453116	-35.304	-0.0253488	0.00231172	0.0254518	174.786	0.00118447	0.000448229	0.00126649	20.724	-2.221395e-11
0.505	11			0.000369193	-0.000262501	0.000452997	-35.4	-0.0253373	0.00231172	0.0254403	174.78	0.00113011	0.000448706	0.00121594	21.666	-1.735571e-11
0.51	12			0.000368239	-0.000261189	0.000451447	-35.34	-0.0253259	0.00230791	0.0254289	174.786	0.00110055	0.000449659	0.00118876	22.236	-1.894722e-11
0.515	13			0.000363233	-0.000262024	0.000447752	-35.796	-0.0253297	0.00230791	0.0254327	174.786	0.00112057	0.000453951	0.00120879	22.056	-2.011986e-11
0.52	14			0.000363233	-0.000260713	0.000447037	-35.664	-0.0253221	0.00230791	0.0254251	174.786	0.00106812	0.000453951	0.00116015	23.022	-2.468499e-11
0.525	15			0.000361564	-0.000260236	0.000445368	-35.73	-0.0253145	0.00230791	0.0254174	174.786	0.0010295	0.000454905	0.00112534	23.838	-1.978481e-11
0.53	16			0.000368001	-0.000258686	0.000449898	-35.094	-0.0253106	0.00230409	0.0254098	174.792	0.00101853	0.000457289	0.00111628	24.192	-1.886343e-11
0.535	17			0.000367643	-0.000261309	0.000450971	-35.394	-0.0253068	0.00230409	0.025406	174.792	0.000999935	0.000465872	0.00110293	25.002	-2.083192e-11
0.54	18			0.000370504	-0.00026417	0.000454905	-35.478	-0.025303	0.00230409	0.0254022	174.792	0.000969891	0.000461103	0.00107384	25.428	-2.292596e-11
0.545	19			0.000370385	-0.000261666	0.000453474	-35.232	-0.0252992	0.00230409	0.0254022	174.792	0.000939373	0.000461103	0.00104619	26.148	-1.94079e-11
0.55	20			0.00036967	-0.000260355	0.000452163	-35.136	-0.0252992	0.00230409	0.0254022	174.792	0.000954155	0.00046158	0.00105954	25.818	-1.99524e-11
0.555	21			0.000371696	-0.000260355	0.000453712	-34.998	-0.0252954	0.00230409	0.0253946	174.786	0.00093079	0.000463964	0.00103999	26.508	-1.949165e-11
0.56	22			0.000368835	-0.000261309	0.000451924	-35.31	-0.0252839	0.00230409	0.0253869	174.786	0.000866894	0.000469448	0.000986107	28.44	-1.907285e-11
0.565	23			0.000367524	-0.000258924	0.00044954	-35.16	-0.0252839	0.00230028	0.0253831	174.792	0.000863556	0.000465872	0.000981338	28.344	-2.087375e-11
0.57	24			0.000370027	-0.000259163	0.000451686	-34.992	-0.0252801	0.00230028	0.0253793	174.792	0.000845436	0.000473263	0.000968937	29.244	-2.091562e-11
0.575	25			0.000369908	-0.000264646	0.000454666	-35.574	-0.0252763	0.00230409	0.0253793	174.786	0.000829224	0.000474455	0.000955347	29.778	-2.158574e-11
0.58	26			0.000362875	-0.000263574	0.000448467	-35.976	-0.0252687	0.00230028	0.0253679	174.792	0.000768427	0.000473978	0.000902895	31.668	-2.12507e-11
0.585	27			0.000362756	-0.000262382	0.000447633	-35.868	-0.025261	0.00230028	0.0253602	174.792	0.000730518	0.000479223	0.000873569	33.264	-2.041304e-11
0.59	28			0.000366809	-0.000264766	0.000452282	-35.814	-0.0252534	0.00229646	0.0253526	174.798	0.000674013	0.0004797	0.000827316	35.442	-2.137635e-11
0.595	29			0.000367643	-0.000263693	0.000452282	-35.64	-0.0252496	0.00230028	0.0253488	174.786	0.000667099	0.000488045	0.000826601	36.192	-1.664371e-11
0.6	30			0.000367405	-0.000263574	0.000452163	-35.646	-0.0252458	0.00230028	0.025345	174.786	0.000634436	0.000490431	0.000801805	37.704	-2.19208e-11
