variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


0.2	0			0.0100995	-0.00266267	0.0104447	-14.766	0.0218869	-0.00205423	0.0219842	-5.358	0.0688176	-0.0113145	0.0697408	-9.336	0.0571368	-0.0120965	0.0584033	-11.952	-1.949167e-11
0.21	1			0.00550464	-0.00165082	0.00574687	-16.686	0.0208093	-0.00179864	0.0208875	-4.938	0.067368	-0.010727	0.0682187	-9.048	0.052563	-0.0108452	0.0536692	-11.658	-2.158574e-11
0.22	2			0.00200178	-0.000918392	0.00220205	-24.636	0.0186025	-0.00133515	0.0186502	-4.098	0.0664067	-0.010212	0.0671849	-8.742	0.0500643	-0.0100098	0.0510523	-11.304	-2.41405e-11
0.23	3			0.000457766	-0.000602726	0.000756744	-52.764	0.017109	-0.00104333	0.0171396	-3.486	0.065762	-0.00992972	0.0665097	-8.586	0.0492594	-0.00965506	0.0501978	-11.088	-2.707222e-11
0.24	4			-1.66894e-06	-0.000514273	0.000514034	-90.186	0.0161935	-0.000873569	0.0162164	-3.084	0.0651479	-0.00977331	0.0658765	-8.532	0.0490649	-0.00956732	0.049988	-11.034	-1.584797e-11
0.25	5			-0.000114799	-0.000481607	0.000494961	-103.404	0.0154839	-0.000764851	0.0155011	-2.82	0.064507	-0.00964743	0.0652242	-8.508	0.0490191	-0.0095101	0.0499346	-10.974	-1.438213e-11
0.26	6			-0.000132681	-0.000458242	0.000476958	-106.14	0.0149594	-0.00067139	0.0149727	-2.562	0.0640035	-0.00954062	0.0647092	-8.478	0.0490267	-0.00946814	0.0499346	-10.926	-2.342848e-11
0.27	7			-0.000124813	-0.000447156	0.000464084	-105.594	0.0144349	-0.000598911	0.0144463	-2.37	0.0634961	-0.00945288	0.0641942	-8.466	0.0490458	-0.00944144	0.0499461	-10.896	-2.162764e-11
0.28	8			-0.00012684	-0.000447514	0.000465037	-105.816	0.0138856	-0.000514988	0.0138951	-2.118	0.0629506	-0.00936133	0.0636411	-8.46	0.0490458	-0.00943381	0.0499461	-10.884	-2.171139e-11
0.29	9			-0.00011766	-0.000441195	0.000456454	-104.922	0.0136109	-0.000474932	0.0136185	-1.992	0.0626874	-0.00931937	0.0633779	-8.454	0.0490687	-0.00942618	0.0499651	-10.872	-1.907283e-11
0.3	10			-0.000121952	-0.000437023	0.000453593	-105.582	0.0133763	-0.000438692	0.0133839	-1.878	0.0624468	-0.00928503	0.0631337	-8.454	0.0490534	-0.00942236	0.0499499	-10.872	-2.179515e-11
