variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


1.0	0			2.0519e-05	-2.21432e-05	3.01899e-05	-47.166	0.000901941	-3.33787e-06	0.000901941	-0.21	0.0056763	-0.000261309	0.00568202	-2.622	0.00480178	-0.000289919	0.00481036	-3.45	-2.032939e-11
0.998	1			2.25158e-05	-2.20613e-05	3.15236e-05	-44.406	0.000910763	-3.09946e-06	0.000910763	-0.186	0.00566295	-0.000259401	0.00567058	-2.61	0.00478557	-0.000290873	0.00479415	-3.468	-2.233971e-11
0.996	2			2.60548e-05	-2.15025e-05	3.37812e-05	-39.522	0.000912908	-4.05314e-06	0.000912908	-0.252	0.00566104	-0.000259401	0.00566676	-2.61	0.00478271	-0.000288012	0.00479129	-3.444	-2.460129e-11
0.994	3			2.7679e-05	-2.20762e-05	3.53979e-05	-38.562	0.000909571	-4.05314e-06	0.000909571	-0.252	0.00566295	-0.000259401	0.00566867	-2.61	0.00478557	-0.000288012	0.00479415	-3.444	-1.572241e-11
0.992	4			2.66583e-05	-2.17633e-05	3.44145e-05	-39.216	0.000910763	-3.33787e-06	0.000910763	-0.21	0.00566104	-0.000259401	0.00566676	-2.61	0.00478652	-0.000288012	0.0047951	-3.444	-2.141827e-11
0.99	5			2.35365e-05	-2.20836e-05	3.22687e-05	-43.164	0.000914101	-2.86104e-06	0.000914101	-0.168	0.00565913	-0.000257494	0.00566295	-2.598	0.00477794	-0.000288965	0.00478652	-3.456	-1.857036e-11
0.988	6			2.12641e-05	-2.17409e-05	3.04059e-05	-45.63	0.000935558	-5.72208e-06	0.000935558	-0.348	0.00565532	-0.000259401	0.00566295	-2.616	0.00475314	-0.000287058	0.00476173	-3.45	-2.221402e-11
0.986	7			1.2897e-05	-2.113e-05	2.47509e-05	-58.59	0.000969414	-7.39101e-06	0.000969414	-0.42	0.00564769	-0.000259401	0.00565341	-2.616	0.00470546	-0.000284197	0.00471404	-3.456	-1.861222e-11
0.984	8			2.67477e-06	-2.00198e-05	2.01986e-05	-82.374	0.0010016	-9.5368e-06	0.0010016	-0.534	0.00564197	-0.000259401	0.0056496	-2.622	0.00465396	-0.000281336	0.00466254	-3.45	-1.986871e-11
0.982	9			1.42307e-06	-2.06829e-05	2.07202e-05	-86.052	0.00100303	-1.07289e-05	0.00100303	-0.6	0.00564197	-0.000259401	0.0056496	-2.622	0.00464728	-0.000281336	0.00465587	-3.456	-2.388929e-11
0.98	10			3.70295e-06	-1.99304e-05	2.02657e-05	-79.464	0.0010016	-7.86787e-06	0.0010016	-0.45	0.00564197	-0.000259401	0.0056496	-2.622	0.00465205	-0.000281336	0.00466064	-3.45	-1.882162e-11
0.978	11			3.47944e-06	-2.02135e-05	2.05116e-05	-80.232	0.0010028	-9.77522e-06	0.0010028	-0.552	0.00564197	-0.000259401	0.0056496	-2.622	0.0046511	-0.000281336	0.00465968	-3.456	-2.271661e-11
0.976	12			3.91903e-06	-2.03998e-05	2.07649e-05	-79.122	0.00100327	-8.82155e-06	0.00100327	-0.492	0.00564197	-0.000259401	0.0056496	-2.622	0.0046511	-0.000281336	0.00465968	-3.456	-2.133453e-11
0.974	13			3.74021e-06	-2.07425e-05	2.10704e-05	-79.758	0.00100542	-8.34471e-06	0.00100542	-0.474	0.00564387	-0.000259401	0.0056496	-2.622	0.00464919	-0.000281336	0.00465778	-3.462	-2.070636e-11
0.972	14			6.82476e-06	-2.01614e-05	2.1279e-05	-71.292	0.00100733	-9.5368e-06	0.00100733	-0.54	0.00564387	-0.000257494	0.0056496	-2.604	0.0046511	-0.000281336	0.00465968	-3.462	-2.020375e-11
0.97	15			1.16453e-05	-2.09139e-05	2.39388e-05	-60.888	0.00100756	-9.05996e-06	0.00100756	-0.51	0.00564197	-0.000259401	0.0056496	-2.622	0.00465491	-0.000282289	0.0046635	-3.468	-2.016187e-11
0.968	16			2.34918e-05	-2.15621e-05	3.18887e-05	-42.534	0.00101376	-9.5368e-06	0.00101376	-0.534	0.00564197	-0.000259401	0.0056496	-2.622	0.00465968	-0.000282289	0.00466827	-3.462	-1.714638e-11
0.966	17			4.41077e-05	-2.28808e-05	4.96882e-05	-27.414	0.00102664	-1.1921e-05	0.00102664	-0.66	0.00562862	-0.000259401	0.00563625	-2.628	0.00465587	-0.000281336	0.00466445	-3.456	-1.936607e-11
0.964	18			5.49185e-05	-2.20166e-05	5.91653e-05	-21.84	0.00106192	-1.33515e-05	0.00106192	-0.714	0.00561908	-0.000259401	0.0056248	-2.634	0.00462344	-0.000279428	0.00463298	-3.45	-1.911481e-11
0.962	19			5.60435e-05	-2.26946e-05	6.04617e-05	-22.044	0.00109292	-1.66894e-05	0.00109316	-0.876	0.00557712	-0.000255587	0.00558284	-2.616	0.00455573	-0.000273706	0.00456336	-3.432	-2.740735e-11
0.96	20			4.5948e-05	-2.24115e-05	5.11187e-05	-25.992	0.00111604	-1.85968e-05	0.00111628	-0.948	0.00553134	-0.000251772	0.00553516	-2.604	0.00447658	-0.000268938	0.00448421	-3.438	-1.492666e-11
0.958	21			3.99204e-05	-2.13088e-05	4.52476e-05	-28.086	0.00113393	-1.97889e-05	0.00113416	-0.996	0.00549319	-0.000251772	0.00549892	-2.622	0.00441363	-0.00026417	0.00442222	-3.42	-1.731392e-11
0.956	22			3.71637e-05	-2.15844e-05	4.29752e-05	-30.138	0.00115133	-2.26499e-05	0.00115157	-1.122	0.00547603	-0.000251772	0.00547984	-2.616	0.00437167	-0.000260355	0.00438026	-3.402	-2.146019e-11
0.954	23			3.48093e-05	-2.09884e-05	4.06431e-05	-31.08	0.0011716	-2.33651e-05	0.00117183	-1.14	0.00547603	-0.000251772	0.00547984	-2.616	0.00434878	-0.000259401	0.00435641	-3.402	-1.907301e-11
0.952	24			3.61952e-05	-2.14205e-05	4.20513e-05	-30.612	0.00118471	-2.45572e-05	0.00118495	-1.182	0.00547603	-0.000251772	0.00547984	-2.616	0.00433639	-0.000258448	0.00434402	-3.408	-1.991057e-11
0.95	25			3.66645e-05	-2.05563e-05	4.2029e-05	-29.274	0.00120021	-2.3842e-05	0.00120044	-1.128	0.00548747	-0.000251772	0.00549129	-2.61	0.00433162	-0.000258448	0.0043402	-3.408	-2.183711e-11
0.948	26			2.92138e-05	-2.17037e-05	3.63889e-05	-36.6	0.00121403	-2.50341e-05	0.00121427	-1.182	0.00549892	-0.000251772	0.00550464	-2.604	0.00432208	-0.000257494	0.00432971	-3.408	-2.439193e-11
0.946	27			2.52278e-05	-2.11076e-05	3.28945e-05	-39.912	0.00123454	-2.64646e-05	0.00123478	-1.224	0.00551417	-0.000251772	0.00551799	-2.61	0.0043135	-0.000257494	0.00432208	-3.414	-2.447565e-11
0.944	28			2.43784e-05	-2.19719e-05	3.28126e-05	-42.012	0.00124789	-2.6703e-05	0.00124837	-1.224	0.00553134	-0.000251772	0.00553706	-2.604	0.0043135	-0.000258448	0.00432208	-3.42	-1.157614e-11
0.942	29			2.69563e-05	-2.22177e-05	3.49286e-05	-39.486	0.00125957	-2.88488e-05	0.00126005	-1.302	0.00554469	-0.000253679	0.00555041	-2.616	0.00431922	-0.000257494	0.00432685	-3.408	-1.995243e-11
0.94	30			2.68967e-05	-2.29405e-05	3.53458e-05	-40.458	0.00127936	-2.9564e-05	0.0012796	-1.32	0.00555995	-0.000253679	0.00556567	-2.61	0.00431636	-0.000258448	0.00432399	-3.42	-2.451753e-11
0.938	31			2.72245e-05	-2.33055e-05	3.58301e-05	-40.554	0.00129724	-3.00409e-05	0.00129748	-1.32	0.0055714	-0.000253679	0.00557521	-2.604	0.00430873	-0.000258448	0.00431636	-3.426	-1.915666e-11
