variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


5.0	0			2.96832e-05	-0.000135542	0.000138701	-77.634	0.00252534	0.000130654	0.00252868	2.964	0.0282174	-0.00214006	0.0282975	-4.338	0.0257798	-0.00246812	0.0258981	-5.466	-1.781665e-11
4.995	1			3.17099e-05	-0.000137151	0.000140668	-76.956	0.00250818	0.000133277	0.00251152	3.048	0.0282022	-0.00214006	0.0282823	-4.332	0.0257913	-0.00247194	0.0259057	-5.472	-1.806797e-11
4.99	2			3.57034e-05	-0.000138582	0.000143052	-75.54	0.00242974	0.000140429	0.00243379	3.312	0.0281144	-0.00213243	0.0281945	-4.332	0.025776	-0.00247194	0.0258943	-5.472	-1.932442e-11
4.985	3			4.21407e-05	-0.000138284	0.000144483	-73.038	0.00238182	0.000145675	0.00238635	3.504	0.0280534	-0.00212862	0.0281335	-4.338	0.0257722	-0.00247194	0.0258905	-5.472	-2.141847e-11
4.98	4			4.5717e-05	-0.000135542	0.000142992	-71.352	0.00230075	0.000155688	0.002306	3.876	0.0279657	-0.00212099	0.028042	-4.338	0.0257722	-0.00247194	0.0258867	-5.472	-2.150226e-11
4.975	5			4.60746e-05	-0.000136078	0.000143648	-71.286	0.00226142	0.000157834	0.0022669	3.996	0.0279275	-0.00212099	0.0280076	-4.338	0.0257684	-0.00247575	0.0258867	-5.484	-2.347072e-11
4.97	6			5.35252e-05	-0.000136078	0.000146152	-68.52	0.00213982	0.000168563	0.0021465	4.506	0.0277787	-0.00210954	0.0278589	-4.338	0.0257455	-0.00247194	0.0258638	-5.478	-2.020391e-11
4.965	7			5.68631e-05	-0.0001328	0.000144423	-66.816	0.00202419	0.0001781	0.00203182	5.028	0.0276376	-0.0020981	0.0277177	-4.338	0.0257264	-0.00246812	0.0258447	-5.478	-2.233987e-11
4.96	8			5.83532e-05	-0.000134111	0.000146211	-66.462	0.00196387	0.000185252	0.00197245	5.394	0.0275537	-0.00209047	0.0276338	-4.338	0.025715	-0.00247194	0.0258332	-5.484	-1.924065e-11
4.955	9			6.33602e-05	-0.000137449	0.000151337	-65.232	0.00184465	0.000192166	0.00185467	5.952	0.0274087	-0.00208284	0.0274888	-4.338	0.0256921	-0.00247194	0.0258142	-5.49	-2.049709e-11
4.95	10			7.23605e-05	-0.000131906	0.000150443	-61.236	0.00171591	0.000203134	0.00172783	6.75	0.0272485	-0.00207521	0.0273286	-4.35	0.0256654	-0.00246812	0.0257837	-5.49	-2.112533e-11
4.945	11			7.53407e-05	-0.000131608	0.000151576	-60.186	0.00164271	0.000209809	0.00165606	7.278	0.0271379	-0.00206377	0.0272142	-4.35	0.0256273	-0.00246431	0.0257455	-5.49	-2.058088e-11
4.94	12			7.80826e-05	-0.000132085	0.000153364	-59.394	0.00161887	0.00021267	0.00163294	7.488	0.0270921	-0.00205995	0.0271684	-4.35	0.0256082	-0.00246431	0.0257226	-5.496	-2.045529e-11
4.935	13			7.95131e-05	-0.000133515	0.00015539	-59.214	0.0015142	0.000222207	0.00153018	8.352	0.0269815	-0.00205614	0.0270578	-4.35	0.0256082	-0.00246812	0.0257264	-5.502	-2.34288e-11
4.93	14			9.03611e-05	-0.000129224	0.000157655	-55.032	0.00140143	0.000229836	0.00142003	9.318	0.0268556	-0.00205232	0.0269357	-4.362	0.0256044	-0.00246812	0.0257226	-5.502	-2.13347e-11
4.925	15			9.38778e-05	-0.000131131	0.000161231	-54.378	0.00133014	0.000236512	0.00135089	10.086	0.0267564	-0.00204088	0.0268327	-4.362	0.0255815	-0.00246812	0.0256997	-5.508	-1.815172e-11
4.92	16			0.000104547	-0.000128389	0.000165523	-50.832	0.0012095	0.000247957	0.00123454	11.586	0.0265924	-0.00203706	0.0266687	-4.374	0.0255357	-0.00246431	0.0256578	-5.508	-2.141849e-11
4.915	17			0.000108243	-0.000130297	0.000169338	-50.274	0.0011201	0.000254156	0.00114871	12.792	0.0264741	-0.00202562	0.0265504	-4.368	0.0255243	-0.00246812	0.0256425	-5.52	-1.974321e-11
4.91	18			0.000117481	-0.000128866	0.000174345	-47.64	0.00100256	0.000263454	0.00103641	14.724	0.0263368	-0.00201799	0.0264131	-4.38	0.025509	-0.00246431	0.0256311	-5.514	-1.75235e-11
4.905	19			0.000124038	-0.000126959	0.000177444	-45.654	0.000913385	0.000269653	0.000952248	16.458	0.0262338	-0.00201036	0.0263101	-4.38	0.025509	-0.00246431	0.0256311	-5.514	-1.676963e-11
4.9	20			0.000127912	-0.000126303	0.000179709	-44.616	0.000839952	0.000277998	0.000884775	18.318	0.0261613	-0.00201036	0.0262376	-4.386	0.0255052	-0.00246812	0.0256234	-5.526	-1.626708e-11
4.895	21			0.00012833	-0.000130893	0.000183285	-45.552	0.000808958	0.00027919	0.000855926	19.044	0.0261422	-0.00200273	0.0262185	-4.374	0.0255166	-0.00247194	0.0256387	-5.526	-2.053901e-11
4.89	22			0.000138224	-0.00012684	0.000187577	-42.534	0.000708584	0.00028825	0.000764851	22.14	0.0260202	-0.00199892	0.0260965	-4.386	0.025509	-0.00247194	0.0256273	-5.532	-2.03296e-11
4.885	23			0.00014192	-0.000127853	0.000190974	-42.0	0.000651602	0.000293495	0.000714783	24.258	0.0259439	-0.00199129	0.0260202	-4.386	0.0254899	-0.00246812	0.025612	-5.526	-2.125095e-11
4.88	24			0.00014484	-0.000127138	0.000192703	-41.262	0.000596765	0.000296595	0.000666622	26.436	0.025879	-0.00199129	0.0259553	-4.398	0.0254861	-0.00247194	0.0256082	-5.532	-2.016209e-11
4.875	25			0.000153721	-0.000124038	0.000197531	-38.892	0.000509504	0.000305178	0.000593904	30.924	0.0257722	-0.00198366	0.0258485	-4.398	0.0254709	-0.00246812	0.0255891	-5.532	-1.563882e-11
4.87	26			0.000158668	-0.000122965	0.00020069	-37.764	0.000467779	0.000308277	0.000560287	33.402	0.0257074	-0.00198366	0.0257837	-4.404	0.0254556	-0.00246812	0.0255777	-5.532	-2.041333e-11
4.865	27			0.000159622	-0.000122429	0.000201167	-37.476	0.000402214	0.00031233	0.000509266	37.836	0.0256349	-0.00197984	0.0257112	-4.41	0.0254518	-0.00246812	0.02557	-5.532	-1.869617e-11
4.86	28			0.000160695	-0.000122786	0.000202239	-37.374	0.000359537	0.000315072	0.00047815	41.232	0.0255853	-0.00197603	0.0256616	-4.41	0.0254403	-0.00246812	0.0255624	-5.538	-1.710468e-11
4.855	29			0.000161589	-0.000122727	0.000202895	-37.212	0.000329496	0.000319483	0.000458958	44.118	0.0255433	-0.00197221	0.0256196	-4.41	0.0254327	-0.00246812	0.0255548	-5.538	-2.225613e-11
4.85	30			0.000164808	-0.000124157	0.000206352	-36.978	0.000321986	0.000317695	0.000452282	44.61	0.0255357	-0.00197221	0.025612	-4.41	0.0254327	-0.00246812	0.0255548	-5.538	-2.032959e-11
4.845	31			0.000165702	-0.000123502	0.00020665	-36.678	0.000287296	0.000321629	0.000431301	48.222	0.0254937	-0.0019684	0.02557	-4.41	0.0254289	-0.00246812	0.0255471	-5.538	-2.020398e-11
4.84	32			0.000166715	-0.000124396	0.000207962	-36.72	0.000262739	0.000322344	0.000415804	50.814	0.0254632	-0.00196458	0.0255395	-4.41	0.0254213	-0.00246812	0.0255395	-5.544	-2.162796e-11
4.835	33			0.000169457	-0.000123263	0.000209511	-36.018	0.00023377	0.000326158	0.00040126	54.366	0.0254251	-0.00196077	0.0255014	-4.41	0.0254174	-0.00246431	0.0255357	-5.532	-1.815173e-11
4.83	34			0.000169099	-0.000124873	0.000210167	-36.432	0.00022328	0.000328185	0.000396969	55.764	0.0254136	-0.00195695	0.0254899	-4.404	0.0254136	-0.00246812	0.0255357	-5.544	-2.246556e-11
4.825	35			0.000171066	-0.000123919	0.00021118	-35.91	0.000208498	0.000329616	0.000390055	57.678	0.0253946	-0.00195695	0.0254709	-4.404	0.0254098	-0.00246812	0.0255319	-5.544	-2.079027e-11
4.82	36			0.000172199	-0.00012523	0.000212909	-36.018	0.00017655	0.000327827	0.000372412	61.68	0.0253526	-0.00195695	0.0254289	-4.41	0.025406	-0.00246812	0.0255281	-5.544	-2.238179e-11
4.815	37			0.000172974	-0.000126005	0.000213982	-36.06	0.00017345	0.000329616	0.000372412	62.238	0.0253488	-0.00195695	0.0254289	-4.416	0.025406	-0.00246812	0.0255281	-5.544	-1.940822e-11
4.81	38			0.000173748	-0.000124336	0.000213624	-35.586	0.000149132	0.000331642	0.000363709	65.784	0.0253221	-0.00195314	0.0253946	-4.404	0.0254022	-0.00246431	0.0255204	-5.538	-2.229803e-11
4.805	39			0.000174046	-0.000124575	0.000213982	-35.586	0.000139595	0.000331881	0.000360014	67.182	0.0253068	-0.00195314	0.0253831	-4.404	0.0254022	-0.00246431	0.0255204	-5.538	-2.183731e-11
4.8	40			0.000175239	-0.000124396	0.000214876	-35.364	0.000128389	0.000333549	0.000357391	68.94	0.0252954	-0.00194932	0.0253679	-4.398	0.0253984	-0.00246049	0.0255166	-5.532	-1.656026e-11
4.795	41			0.000174583	-0.000125767	0.000215174	-35.76	0.000113965	0.000334742	0.000353577	71.196	0.0252763	-0.00194932	0.0253488	-4.404	0.0253946	-0.00246049	0.0255128	-5.532	-1.882185e-11
4.79	42			0.000173152	-0.000124098	0.000212968	-35.622	0.000103117	0.000336053	0.00035155	72.93	0.0252649	-0.0019455	0.0253373	-4.398	0.0253907	-0.00246049	0.025509	-5.532	-2.42246e-11
4.785	43			0.00017506	-0.000124396	0.000214756	-35.394	9.75137e-05	0.000334503	0.000348331	73.734	0.0252572	-0.0019455	0.0253297	-4.398	0.0253907	-0.00245668	0.025509	-5.526	-1.702092e-11
4.78	44			0.000175358	-0.0001238	0.000214637	-35.214	8.55927e-05	0.00033653	0.000347378	75.732	0.0252458	-0.00194169	0.0253183	-4.392	0.0253869	-0.00245668	0.025509	-5.526	-1.911501e-11
4.775	45			0.000174345	-0.000124038	0.000213922	-35.424	8.3447e-05	0.000335814	0.000345947	76.032	0.0252382	-0.00194169	0.0253106	-4.392	0.0253869	-0.00245668	0.025509	-5.526	-2.079032e-11
4.77	46			0.000174702	-0.000123979	0.00021422	-35.34	7.56984e-05	0.000334742	0.000343205	77.256	0.0252305	-0.00194169	0.025303	-4.398	0.0253831	-0.00245668	0.0255014	-5.52	-1.974327e-11
4.765	47			0.000175239	-0.000123263	0.00021422	-35.106	6.92611e-05	0.000334742	0.000341894	78.312	0.0252191	-0.00193787	0.0252954	-4.392	0.0253831	-0.00245287	0.0255014	-5.514	-2.141855e-11
4.76	48			0.000174702	-0.000124634	0.000214578	-35.502	6.49695e-05	0.000334861	0.000341179	79.02	0.0252191	-0.00193406	0.0252916	-4.386	0.0253831	-0.00244905	0.0255014	-5.502	-2.020396e-11
4.755	49			0.000173927	-0.000123442	0.000213266	-35.358	5.96049e-05	0.000335814	0.00034106	79.926	0.0252115	-0.00193024	0.0252839	-4.38	0.0253793	-0.00244524	0.0254976	-5.496	-2.376389e-11
4.75	50			0.000174106	-0.000124694	0.000214101	-35.598	5.37636e-05	0.00033343	0.000337841	80.838	0.0252076	-0.00193024	0.0252801	-4.368	0.0253793	-0.00244142	0.0254976	-5.49	-1.986895e-11
4.745	51			0.00017196	-0.000123323	0.000211597	-35.634	5.48365e-05	0.000331404	0.000335934	80.592	0.0252076	-0.00193024	0.0252801	-4.368	0.0253793	-0.00243761	0.0254976	-5.484	-2.204674e-11
4.74	52			0.000172616	-0.000123859	0.000212432	-35.652	5.41213e-05	0.000331165	0.000335576	80.718	0.0252038	-0.00192261	0.0252763	-4.356	0.0253793	-0.00243379	0.0254976	-5.478	-2.104159e-11
4.735	53			0.000169338	-0.000124396	0.000210107	-36.294	5.0545e-05	0.000327947	0.000331761	81.228	0.0252038	-0.00192261	0.0252763	-4.356	0.0253755	-0.00242998	0.0254937	-5.46	-2.309379e-11
4.73	54			0.00016892	-0.000123502	0.000209273	-36.162	5.04258e-05	0.000327351	0.000331284	81.228	0.0252038	-0.0019188	0.0252763	-4.35	0.0253755	-0.00242235	0.0254937	-5.448	-2.183732e-11
4.725	55			0.000169219	-0.000123383	0.000209332	-36.084	4.74455e-05	0.000323774	0.000327231	81.648	0.0252	-0.00191499	0.0252725	-4.344	0.0253793	-0.00241472	0.0254937	-5.43	-1.593201e-11
4.72	56			0.000167609	-0.000122727	0.000207723	-36.198	4.6015e-05	0.000325801	0.00032902	81.954	0.0252	-0.00190354	0.0252725	-4.32	0.0253755	-0.0024109	0.0254899	-5.424	-2.208863e-11
4.715	57			0.000166357	-0.000123144	0.000206948	-36.492	4.24387e-05	0.000322821	0.000325562	82.494	0.0252	-0.00190354	0.0252687	-4.314	0.0253793	-0.00240327	0.0254937	-5.4	-1.438237e-11
4.71	58			0.000167013	-0.000123085	0.000207425	-36.372	4.52998e-05	0.000318291	0.000321509	81.882	0.0252	-0.00189973	0.0252687	-4.302	0.0253755	-0.00239564	0.0254899	-5.388	-2.280067e-11
4.705	59			0.000164867	-0.0001238	0.000206173	-36.882	4.48229e-05	0.000316741	0.00031984	81.942	0.0252038	-0.00189591	0.0252725	-4.296	0.0253755	-0.00238802	0.0254899	-5.37	-2.271684e-11
4.7	60			0.000162543	-0.000122608	0.000203551	-37.02	4.30348e-05	0.000312092	0.000314953	82.134	0.0252038	-0.00188828	0.0252725	-4.278	0.0253755	-0.00238039	0.0254861	-5.358	-1.932441e-11
4.695	61			0.000159443	-0.000122786	0.000201226	-37.584	4.13659e-05	0.000309946	0.000312688	82.38	0.0252	-0.00188447	0.0252687	-4.272	0.0253755	-0.00237657	0.0254823	-5.346	-1.710471e-11
