variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


0.22	0			2.72413e-05	-1.36346e-06	2.72748e-05	-2.862	-5.35327e-06	-1.67639e-08	5.35141e-06	-179.838	2.92585e-05	8.19568e-08	2.92585e-05	0.168	-2.037159e-11
0.222	1			2.75859e-05	-1.38023e-06	2.76213e-05	-2.862	-5.61963e-06	-1.7509e-07	5.61963e-06	-178.236	2.81708e-05	2.07128e-06	2.82453e-05	4.212	-1.752358e-11
0.224	2			2.85154e-05	-8.86623e-07	2.85284e-05	-1.776	-5.28808e-06	-1.11759e-08	5.28622e-06	-179.892	2.81633e-05	1.64659e-06	2.8208e-05	3.36	-1.785864e-11
0.226	3			2.79677e-05	-1.06917e-06	2.79882e-05	-2.184	-5.93628e-06	6.35166e-07	5.96794e-06	173.874	2.82751e-05	1.02074e-06	2.82974e-05	2.076	-2.342892e-11
0.228	4			2.83608e-05	-9.29464e-07	2.83757e-05	-1.872	-5.40543e-06	-4.638e-07	5.42405e-06	-175.098	2.86476e-05	5.73698e-07	2.8655e-05	1.158	-2.21725e-11
0.23	5			2.85507e-05	-1.15671e-06	2.8575e-05	-2.322	-5.31602e-06	-1.78815e-07	5.31788e-06	-178.08	2.8655e-05	1.11759e-06	2.86774e-05	2.238	-1.630899e-11
0.232	6			2.8547e-05	-1.05985e-06	2.85656e-05	-2.124	-5.23965e-06	-6.27715e-07	5.27318e-06	-173.178	2.89754e-05	6.33303e-07	2.89829e-05	1.266	-1.731416e-11
0.234	7			2.79845e-05	-6.35166e-07	2.79919e-05	-1.296	-5.03848e-06	-5.77424e-07	5.07015e-06	-173.472	2.82602e-05	1.38582e-06	2.82974e-05	2.808	-2.104166e-11
0.236	8			2.77442e-05	-8.45645e-07	2.77573e-05	-1.746	-5.43337e-06	3.81845e-08	5.43243e-06	179.592	2.89307e-05	1.10269e-06	2.89456e-05	2.19	-1.823557e-11
0.238	9			2.80944e-05	-1.53669e-06	2.81354e-05	-3.132	-5.58703e-06	-9.83484e-07	5.67178e-06	-170.028	2.89605e-05	9.61132e-07	2.89754e-05	1.908	-1.840314e-11
0.24	10			2.81745e-05	-1.16602e-06	2.81987e-05	-2.37	-5.16701e-06	-1.41562e-07	5.16794e-06	-178.434	2.91617e-05	1.57953e-06	2.91989e-05	3.102	-1.664405e-11
