variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


1.0	0			-3.56139e-06	-4.89953e-05	4.91145e-05	-94.158	-0.00632337	0.00034094	0.00633243	176.916	6.30322e-06	6.75772e-05	6.78753e-05	84.666	-1.869595e-11
1.005	1			-3.86688e-06	-4.95987e-05	4.97478e-05	-94.458	-0.00632337	0.00034094	0.00633243	176.91	6.16911e-06	6.86501e-05	6.89332e-05	84.864	-2.17952e-11
1.01	2			-3.47944e-06	-4.88388e-05	4.8958e-05	-94.068	-0.00632337	0.000340464	0.00633243	176.916	5.75933e-06	6.98944e-05	7.01328e-05	85.29	-2.535513e-11
1.015	3			-3.54649e-06	-5.01054e-05	5.02246e-05	-94.044	-0.00632337	0.00034094	0.00633243	176.91	5.85619e-06	6.85086e-05	6.87619e-05	85.11	-1.869596e-11
1.02	4			-3.6061e-06	-4.85929e-05	4.87196e-05	-94.236	-0.00632432	0.000339987	0.0063329	176.922	6.87691e-06	6.83893e-05	6.87321e-05	84.258	-2.171145e-11
1.025	5			-3.88923e-06	-4.9554e-05	4.97031e-05	-94.482	-0.00632432	0.000341894	0.0063329	176.904	6.10205e-06	6.74878e-05	6.77635e-05	84.828	-1.882158e-11
1.03	6			-3.39003e-06	-4.80788e-05	4.8198e-05	-94.026	-0.00632384	0.000340464	0.0063329	176.916	5.88599e-06	6.87842e-05	6.90375e-05	85.11	-2.208838e-11
1.035	7			-4.24686e-06	-4.92337e-05	4.9405e-05	-94.92	-0.00632337	0.00034094	0.00633243	176.91	5.39425e-06	6.82254e-05	6.84415e-05	85.476	-1.852841e-11
1.04	8			-4.1351e-06	-4.9256e-05	4.94199e-05	-94.794	-0.00632384	0.000341417	0.0063329	176.904	9.58896e-06	6.79721e-05	6.86501e-05	81.966	-2.083189e-11
1.045	9			-2.72693e-06	-4.70656e-05	4.71401e-05	-93.306	-0.00632337	0.00034094	0.00633195	176.916	1.35452e-05	6.89183e-05	7.02371e-05	78.882	-2.355421e-11
1.05	10			4.1649e-06	-4.93007e-05	4.94646e-05	-85.17	-0.00632671	0.000342848	0.00633577	176.898	4.02632e-05	6.86948e-05	7.96248e-05	59.622	-2.196271e-11
1.055	11			4.27666e-05	-5.49334e-05	6.96112e-05	-52.092	-0.00635865	0.000346186	0.00636724	176.88	9.50326e-05	6.76294e-05	0.000116639	35.436	-1.639247e-11
1.06	12			0.000156061	-6.50291e-05	0.00016907	-22.62	-0.00659707	0.000366213	0.00660613	176.82	0.000129194	6.78157e-05	0.000145913	27.696	-2.342859e-11
1.065	13			0.000206471	-6.77411e-05	0.00021729	-18.162	-0.00683835	0.000384333	0.00684837	176.778	7.7263e-05	7.38804e-05	0.000106901	43.716	-1.991053e-11
1.07	14			0.000215114	-7.03339e-05	0.00022629	-18.102	-0.00696996	0.000392916	0.00698045	176.772	4.92113e-05	7.59591e-05	9.05101e-05	57.06	-2.208834e-11
1.075	15			0.00019607	-6.97975e-05	0.000208111	-19.59	-0.0070658	0.000398638	0.00707677	176.766	4.79447e-05	7.76951e-05	9.12924e-05	58.32	-2.058065e-11
1.08	16			0.000129641	-6.58338e-05	0.000145406	-26.91	-0.00713637	0.000401976	0.00714734	176.772	4.24164e-05	7.92672e-05	8.98992e-05	61.848	-2.263286e-11
1.085	17			6.13932e-05	-6.25555e-05	8.76193e-05	-45.534	-0.00718454	0.000403883	0.0071955	176.778	3.20973e-05	8.23666e-05	8.84016e-05	68.706	-2.120884e-11
1.09	18			2.6852e-05	-6.0648e-05	6.63106e-05	-66.102	-0.00720742	0.000404837	0.00721839	176.778	2.12194e-05	8.2158e-05	8.48626e-05	75.516	-1.605742e-11
1.095	19			3.09946e-06	-5.98135e-05	5.98731e-05	-87.03	-0.00721934	0.000404837	0.00723031	176.784	1.25394e-05	8.38418e-05	8.47732e-05	81.492	-1.718822e-11
1.1	20			-9.23876e-07	-5.97837e-05	5.97539e-05	-90.864	-0.00722173	0.00040436	0.0072327	176.79	1.09226e-05	8.47061e-05	8.54065e-05	82.65	-2.112511e-11
1.105	21			-5.57306e-06	-5.8234e-05	5.84724e-05	-95.442	-0.00722125	0.000403883	0.00723222	176.796	9.4623e-06	8.41399e-05	8.46763e-05	83.58	-1.903102e-11
1.11	22			-5.36445e-06	-5.60584e-05	5.6267e-05	-95.454	-0.00722268	0.000400068	0.00723317	176.826	8.829e-06	8.30297e-05	8.34917e-05	83.928	-1.559671e-11
1.115	23			-4.91741e-06	-5.59392e-05	5.6118e-05	-95.01	-0.00722268	0.000398638	0.00723317	176.838	7.83062e-06	8.18227e-05	8.21953e-05	84.534	-2.317728e-11
