variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


0.1	0			1.73935e-05	-2.98025e-08	1.73935e-05	-0.096	1.76543e-05	1.70992e-06	1.77362e-05	5.544	6.29763e-06	6.89182e-07	6.33489e-06	6.246	6.13744e-06	-1.59071e-06	6.34047e-06	-14.526	-1.898948e-11
0.11	1			1.62293e-05	-2.23518e-07	1.62312e-05	-0.786	1.81907e-05	2.35067e-06	1.83397e-05	7.368	7.21126e-06	1.41096e-06	7.34816e-06	11.076	5.87947e-06	-1.27871e-06	6.01637e-06	-12.27	-1.551331e-11
0.12	2			1.60077e-05	-6.01638e-07	1.60189e-05	-2.148	1.77176e-05	2.13833e-06	1.7848e-05	6.888	6.58075e-06	9.79759e-07	6.6534e-06	8.478	6.3889e-06	-1.60468e-06	6.58727e-06	-14.088	-1.785871e-11
0.13	3			1.60673e-05	-6.14677e-08	1.60673e-05	-0.216	1.7658e-05	9.83484e-07	1.76841e-05	3.198	6.90951e-06	1.00584e-06	6.98215e-06	8.286	6.15235e-06	-7.67413e-07	6.19891e-06	-7.11	-2.125114e-11
0.14	4			1.63765e-05	-4.78703e-07	1.63839e-05	-1.674	1.76096e-05	2.80888e-06	1.78331e-05	9.066	7.33233e-06	6.9477e-07	7.36493e-06	5.418	6.56306e-06	-2.11225e-06	6.89461e-06	-17.838	-1.89895e-11
0.15	5			1.5855e-05	-4.60075e-07	1.58624e-05	-1.662	1.72259e-05	1.50875e-06	1.72892e-05	5.01	6.82197e-06	6.04432e-07	6.84898e-06	5.07	5.7854e-06	-2.38699e-06	6.25759e-06	-22.416	-2.007843e-11
0.16	6			1.62666e-05	4.84291e-07	1.6274e-05	1.71	1.71476e-05	1.39327e-06	1.72035e-05	4.644	7.40497e-06	4.91742e-07	7.42174e-06	3.804	6.33489e-06	-1.60095e-06	6.53419e-06	-14.178	-2.062295e-11
0.17	7			1.62703e-05	-8.47507e-07	1.62927e-05	-2.976	1.78219e-05	1.54973e-06	1.7889e-05	4.968	6.69438e-06	1.16695e-06	6.79589e-06	9.888	5.85432e-06	-2.11598e-06	6.22499e-06	-19.866	-1.731425e-11
0.18	8			1.54899e-05	-5.53209e-07	1.5501e-05	-2.04	1.72147e-05	2.20539e-06	1.73525e-05	7.302	7.0399e-06	6.82663e-07	7.07342e-06	5.544	5.08598e-06	-2.3395e-06	5.59821e-06	-24.696	-2.460173e-11
0.19	9			1.46833e-05	1.67639e-07	1.46852e-05	0.66	1.66969e-05	1.53483e-06	1.67676e-05	5.256	6.76143e-06	-2.77536e-07	6.76702e-06	-2.34	5.45013e-06	-2.292e-06	5.91206e-06	-22.806	-2.166997e-11
0.2	10			1.4443e-05	-2.75673e-07	1.44467e-05	-1.092	1.53818e-05	1.51993e-06	1.54563e-05	5.652	6.14117e-06	8.29812e-07	6.19705e-06	7.704	6.08343e-06	-2.23426e-06	6.48017e-06	-20.16	-1.903141e-11
0.21	11			1.49496e-05	-3.14789e-07	1.49534e-05	-1.2	1.67006e-05	1.72854e-06	1.679e-05	5.916	6.41777e-06	1.30758e-06	6.55002e-06	11.52	5.4641e-06	-2.27151e-06	5.91765e-06	-22.572	-1.630906e-11
0.22	12			1.39103e-05	-1.11759e-08	1.39103e-05	-0.042	1.57693e-05	2.31715e-06	1.59406e-05	8.37	6.51556e-06	7.38542e-07	6.55747e-06	6.468	4.56537e-06	-2.34508e-06	5.13162e-06	-27.18	-2.267513e-11
0.23	13			1.42176e-05	-1.34856e-06	1.4281e-05	-5.418	1.59891e-05	1.71737e-06	1.60822e-05	6.138	7.13675e-06	1.26195e-06	7.24758e-06	10.032	6.48669e-06	-1.87569e-06	6.75212e-06	-16.122	-1.559708e-11
0.24	14			1.37445e-05	5.34583e-07	1.37557e-05	2.226	1.47448e-05	2.46243e-06	1.49459e-05	9.486	6.27994e-06	5.44827e-07	6.30322e-06	4.962	5.38307e-06	-1.31317e-06	5.54047e-06	-13.704	-1.898951e-11
0.25	15			1.33422e-05	-3.12926e-07	1.33459e-05	-1.338	1.58699e-05	2.52576e-06	1.6071e-05	9.042	6.52394e-06	1.37371e-06	6.66737e-06	11.898	5.14372e-06	-1.70992e-06	5.42033e-06	-18.378	-2.254947e-11
0.26	16			1.29678e-05	-2.943e-07	1.29697e-05	-1.296	1.4335e-05	2.27617e-06	1.45138e-05	9.024	6.55188e-06	1.09431e-06	6.64222e-06	9.486	5.66526e-06	-2.03495e-06	6.01917e-06	-19.752	-1.802625e-11
0.27	17			1.2666e-05	-4.69388e-07	1.26754e-05	-2.118	1.41562e-05	2.94299e-06	1.44616e-05	11.742	6.28459e-06	1.39979e-06	6.43826e-06	12.558	5.01427e-06	-2.49968e-06	5.60193e-06	-26.49	-1.69373e-11
0.28	18			1.28635e-05	-1.24798e-07	1.28635e-05	-0.546	1.38432e-05	1.81795e-06	1.39624e-05	7.488	5.88878e-06	4.57281e-07	5.90648e-06	4.44	5.52836e-06	-2.69154e-06	6.14769e-06	-25.956	-1.878014e-11
0.29	19			1.29194e-05	-9.23876e-07	1.2951e-05	-4.086	1.38991e-05	1.96324e-06	1.40407e-05	8.052	6.157e-06	1.12411e-06	6.25945e-06	10.35	5.70717e-06	-2.63007e-06	6.28366e-06	-24.738	-1.898954e-11
0.3	20			1.2504e-05	-3.05476e-07	1.25077e-05	-1.398	1.41226e-05	1.88873e-06	1.42493e-05	7.62	6.59193e-06	1.17254e-06	6.69531e-06	10.092	5.18005e-06	-1.51806e-06	5.39797e-06	-16.332	-2.150248e-11
0.31	21			1.27294e-05	6.14677e-08	1.27294e-05	0.276	1.26251e-05	2.25754e-06	1.28225e-05	10.146	5.3542e-06	7.35748e-07	5.40543e-06	7.83	6.10764e-06	-2.17e-06	6.48203e-06	-19.554	-2.049729e-11
0.32	22			1.21277e-05	2.90574e-07	1.21296e-05	1.38	1.29194e-05	2.30597e-06	1.31243e-05	10.122	6.19146e-06	3.47385e-07	6.20077e-06	3.216	5.75001e-06	-2.54066e-06	6.28553e-06	-23.832	-1.999471e-11
0.33	23			1.207e-05	1.4715e-07	1.20719e-05	0.702	1.30013e-05	2.753e-06	1.32919e-05	11.97	5.78354e-06	1.36719e-06	5.9428e-06	13.302	4.93231e-06	-2.80236e-06	5.67271e-06	-29.598	-1.815189e-11
0.34	24			1.21873e-05	2.60771e-08	1.21873e-05	0.126	1.28635e-05	1.81422e-06	1.29901e-05	8.034	6.37121e-06	6.54723e-07	6.40473e-06	5.874	6.17842e-06	-1.21073e-06	6.29577e-06	-11.082	-1.99528e-11
0.35	25			1.12393e-05	-4.69388e-07	1.12486e-05	-2.388	1.2327e-05	1.99304e-06	1.24872e-05	9.198	6.53978e-06	1.16044e-06	6.64222e-06	10.068	5.42685e-06	-1.52644e-06	5.63732e-06	-15.702	-2.280079e-11
