variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


0.0	0			1.1284e-05	4.8429e-08	1.1284e-05	0.252	1.2897e-05	2.94672e-06	1.32323e-05	12.882	6.45689e-06	9.49953e-07	6.52581e-06	8.376	5.06736e-06	-1.47615e-06	5.27783e-06	-16.236	-1.576458e-11
0.002	1			1.23308e-05	-7.17122e-07	1.23494e-05	-3.324	1.33888e-05	2.72693e-06	1.36644e-05	11.526	1.52505e-05	7.89765e-07	1.52719e-05	2.97	1.58214e-05	-3.19259e-06	1.61399e-05	-11.406	-1.857068e-11
0.004	2			1.32472e-05	-6.89183e-08	1.32472e-05	-0.294	1.40668e-05	1.91854e-06	1.41971e-05	7.77	2.45181e-05	2.23519e-08	2.45181e-05	0.054	2.40003e-05	-2.56488e-06	2.41363e-05	-6.096	-1.702108e-11
0.006	3			1.37762e-05	3.6508e-07	1.37818e-05	1.524	1.57916e-05	2.3991e-06	1.59704e-05	8.64	3.47926e-05	-2.92437e-07	3.47944e-05	-0.48	3.31553e-05	-2.81447e-06	3.32727e-05	-4.848	-2.213072e-11
0.008	4			1.41375e-05	-8.32606e-07	1.41617e-05	-3.366	1.54861e-05	1.73972e-06	1.5583e-05	6.42	4.25598e-05	-7.9349e-07	4.25654e-05	-1.068	4.23996e-05	-3.85384e-06	4.25747e-05	-5.196	-1.836129e-11
0.01	5			1.54377e-05	-1.58326e-06	1.5516e-05	-5.85	1.60077e-05	1.97814e-06	1.61306e-05	7.05	5.05897e-05	-4.76841e-07	5.05934e-05	-0.534	5.01613e-05	-3.79981e-06	5.03028e-05	-4.326	-2.225629e-11
0.012	6			1.61381e-05	-2.04334e-06	1.62666e-05	-7.212	1.73935e-05	2.45871e-06	1.75686e-05	8.046	5.94149e-05	1.7509e-07	5.94149e-05	0.168	5.72952e-05	-4.95467e-06	5.75075e-05	-4.944	-2.07067e-11
0.014	7			1.64938e-05	-2.3842e-07	1.64957e-05	-0.822	1.85707e-05	2.55929e-06	1.87458e-05	7.848	6.79572e-05	-1.1921e-06	6.79684e-05	-1.002	6.697e-05	-5.11113e-06	6.71637e-05	-4.362	-2.020411e-11
0.016	8			1.58158e-05	-6.25852e-07	1.5827e-05	-2.262	1.97702e-05	2.57792e-06	1.99379e-05	7.434	7.7181e-05	-1.03936e-06	7.71885e-05	-0.768	7.3195e-05	-5.4464e-06	7.33999e-05	-4.254	-1.924081e-11
0.018	9			1.641e-05	-9.57407e-07	1.6438e-05	-3.336	1.95951e-05	2.53694e-06	1.97591e-05	7.386	8.55518e-05	-1.43052e-06	8.55629e-05	-0.96	8.23368e-05	-5.50228e-06	8.25231e-05	-3.822	-1.718859e-11
