variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


5.0	0			3.24252e-05	-0.000130237	0.000134171	-76.002	0.00142027	0.000220061	0.00143719	8.808	0.0268651	-0.00202943	0.0269414	-4.32	0.0255357	-0.0024357	0.0256521	-5.448	-2.099958e-11
5.01	1			3.01601e-05	-0.000132144	0.000135482	-77.136	0.00151802	0.000209094	0.00153232	7.842	0.0269758	-0.00203516	0.027054	-4.314	0.0255452	-0.0024357	0.0256597	-5.448	-1.949177e-11
5.02	2			2.59281e-05	-0.000130833	0.000133337	-78.774	0.00153876	0.000205518	0.00155247	7.608	0.026991	-0.00203706	0.0270673	-4.314	0.0255376	-0.00243188	0.025654	-5.442	-2.200471e-11
5.03	3			2.28883e-05	-0.000134946	0.000136794	-80.352	0.00163377	0.000194431	0.00164533	6.792	0.0270902	-0.00204279	0.0271665	-4.308	0.0255376	-0.00242998	0.025654	-5.436	-2.099956e-11
5.04	4			2.16962e-05	-0.000132562	0.00013429	-80.7	0.00170112	0.000186444	0.00171138	6.258	0.0271589	-0.00204851	0.0272352	-4.308	0.0255376	-0.00242616	0.025654	-5.424	-2.183716e-11
5.05	5			1.97293e-05	-0.000134231	0.000135601	-81.636	0.00170339	0.000182391	0.00171304	6.114	0.0271455	-0.00204851	0.0272237	-4.314	0.0255224	-0.00242044	0.0256387	-5.418	-1.95337e-11
5.06	6			1.84776e-05	-0.000133813	0.000135005	-82.128	0.00171138	0.000178457	0.00172067	5.958	0.0271417	-0.00204851	0.027218	-4.314	0.025509	-0.00241663	0.0256253	-5.412	-1.547115e-11
5.07	7			1.44244e-05	-0.000133456	0.000134171	-83.826	0.00175513	0.000171543	0.00176359	5.586	0.0271779	-0.00205041	0.0272542	-4.314	0.0254956	-0.00241472	0.0256101	-5.406	-2.032944e-11
5.08	8			2.00273e-05	-0.000133992	0.000135423	-81.492	0.00176502	0.00016594	0.00177289	5.37	0.027176	-0.00204851	0.0272523	-4.308	0.0254918	-0.00240518	0.0256044	-5.388	-1.982685e-11
5.09	9			2.10406e-05	-0.000134529	0.000136138	-81.102	0.00172413	0.000164987	0.001732	5.466	0.0271188	-0.00204279	0.0271951	-4.308	0.0254728	-0.00239946	0.0255872	-5.382	-2.016195e-11
5.1	10			2.22923e-05	-0.000133813	0.000135542	-80.538	0.00168265	0.000166298	0.00169087	5.646	0.0270654	-0.00203706	0.0271417	-4.302	0.0254651	-0.00239564	0.0255758	-5.37	-2.074831e-11
5.11	11			2.05041e-05	-0.000132919	0.000134409	-81.216	0.00162423	0.00016904	0.00163306	5.946	0.026991	-0.00202943	0.0270673	-4.296	0.0254461	-0.00238992	0.0255586	-5.364	-1.970126e-11
5.12	12			2.22326e-05	-0.000133337	0.000135125	-80.514	0.00158084	0.000168444	0.00158978	6.084	0.0269338	-0.00202562	0.0270101	-4.302	0.0254327	-0.0023842	0.0255452	-5.352	-2.363816e-11
5.13	13			2.22923e-05	-0.000132085	0.000133873	-80.418	0.00151003	0.000173689	0.00151993	6.564	0.0268499	-0.00201608	0.0269243	-4.29	0.0254194	-0.00237848	0.0255319	-5.346	-2.003631e-11
5.14	14			2.36632e-05	-0.000133873	0.0001359	-79.974	0.00147057	0.000174046	0.00148083	6.75	0.0268003	-0.00201227	0.0268747	-4.29	0.0254117	-0.00237848	0.0255224	-5.346	-2.003632e-11
5.15	15			2.50937e-05	-0.000133873	0.000136138	-79.362	0.00142909	0.000175	0.00143982	6.984	0.0267545	-0.00200845	0.0268289	-4.29	0.025406	-0.00237466	0.0255166	-5.34	-1.919861e-11
