variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


1.0	0			4.0144e-05	-5.21841e-05	6.5804e-05	-52.416	-0.0063186	0.000343801	0.00632718	176.886	6.09758e-05	7.12578e-05	9.37884e-05	49.446	-2.012002e-11
1.005	1			2.6405e-05	-5.3257e-05	5.94261e-05	-63.594	-0.00631621	0.000342848	0.00632527	176.892	4.38693e-05	7.30758e-05	8.52351e-05	59.01	-1.986873e-11
1.01	2			9.44739e-06	-5.19159e-05	5.27205e-05	-79.68	-0.00631812	0.000343801	0.00632718	176.886	2.53619e-05	7.30758e-05	7.73673e-05	70.86	-1.944987e-11
1.015	3			3.01005e-06	-5.11708e-05	5.12006e-05	-86.622	-0.00631765	0.000343325	0.00632671	176.886	1.73451e-05	7.3344e-05	7.53705e-05	76.68	-1.651819e-11
1.02	4			-1.63914e-06	-5.11708e-05	5.11708e-05	-91.812	-0.00632003	0.000343325	0.00632861	176.886	1.34707e-05	7.11982e-05	7.24499e-05	79.278	-2.049694e-11
1.025	5			-3.21867e-06	-5.05152e-05	5.06046e-05	-93.624	-0.00631955	0.000343325	0.00632861	176.886	9.74542e-06	7.25393e-05	7.3195e-05	82.35	-2.422439e-11
1.03	6			-4.44058e-06	-4.98893e-05	5.00383e-05	-95.064	-0.00632241	0.000342848	0.00633147	176.892	9.03016e-06	6.90226e-05	6.96187e-05	82.548	-2.049696e-11
1.035	7			-4.55233e-06	-4.95615e-05	4.97627e-05	-95.244	-0.00632337	0.000341417	0.00633243	176.904	5.9903e-06	6.94399e-05	6.97081e-05	85.062	-2.074825e-11
1.04	8			-4.27666e-06	-4.92188e-05	4.93976e-05	-94.962	-0.00632432	0.00034094	0.00633338	176.916	6.0499e-06	6.69365e-05	6.72047e-05	84.822	-2.012004e-11
1.045	9			-3.40493e-06	-4.90623e-05	4.91741e-05	-93.966	-0.00632384	0.000341417	0.0063329	176.904	5.96049e-06	6.96485e-05	6.98869e-05	85.092	-2.17115e-11
1.05	10			-4.35862e-06	-4.86898e-05	4.8876e-05	-95.112	-0.00632432	0.00034094	0.0063329	176.916	5.72208e-06	6.81286e-05	6.8367e-05	85.176	-2.363806e-11
1.055	11			-1.51248e-06	-4.91219e-05	4.91368e-05	-91.758	-0.00632337	0.000341417	0.00633243	176.904	5.42405e-06	7.02147e-05	7.04234e-05	85.578	-1.949179e-11
1.06	12			3.06817e-05	-5.05748e-05	5.91504e-05	-58.752	-0.00632289	0.000343801	0.00633195	176.886	6.43733e-06	7.25393e-05	7.28373e-05	84.906	-2.154396e-11
