variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


5.0	0			0.000336887	-0.00027776	0.000436546	-39.492	-0.0257188	0.00234987	0.0258218	174.768	0.00353052	0.000263216	0.00354005	4.266	-1.93664e-11
4.995	1			0.00034857	-0.000278475	0.000446083	-38.616	-0.0257226	0.00234987	0.0258256	174.774	0.00354291	0.000262739	0.00355245	4.242	-1.781681e-11
4.99	2			0.000381829	-0.000283362	0.000475409	-36.57	-0.0257341	0.00235368	0.0258371	174.768	0.00355865	0.000261785	0.00356819	4.212	-1.773306e-11
4.985	3			0.000405433	-0.000284316	0.000495199	-35.028	-0.0257379	0.0023575	0.0258409	174.762	0.00351383	0.000268938	0.00352432	4.38	-1.71048e-11
4.98	4			0.000414135	-0.000286223	0.000503305	-34.638	-0.0257493	0.00236131	0.0258523	174.756	0.00348808	0.000270369	0.00349857	4.434	-1.706294e-11
4.975	5			0.000421407	-0.000287535	0.0005101	-34.302	-0.025757	0.00236131	0.02586	174.756	0.00347902	0.000271799	0.00348999	4.47	-1.769114e-11
4.97	6			0.000430586	-0.000286939	0.000517372	-33.672	-0.025757	0.00236131	0.02586	174.756	0.00342084	0.000276567	0.00343229	4.62	-2.129304e-11
4.965	7			0.000447871	-0.000289442	0.000533227	-32.868	-0.0257646	0.00236131	0.0258676	174.756	0.00336029	0.000281813	0.00337173	4.794	-2.305206e-11
4.96	8			0.000458242	-0.00028968	0.000542048	-32.286	-0.0257341	0.00236513	0.0258409	174.744	0.00318624	0.000298979	0.00320007	5.358	-2.146055e-11
4.955	9			0.000479223	-0.000290873	0.000560526	-31.254	-0.0257264	0.00236131	0.0258294	174.75	0.00307466	0.000308992	0.0030904	5.742	-2.368023e-11
4.95	10			0.00049663	-0.000292661	0.000576381	-30.504	-0.0257226	0.00236513	0.0258256	174.744	0.0029874	0.000315191	0.00300409	6.03	-1.932454e-11
4.945	11			0.000513438	-0.000295879	0.000592474	-29.94	-0.0257035	0.00236131	0.0258104	174.744	0.00285913	0.000325205	0.00287725	6.498	-1.647659e-11
4.94	12			0.0005343	-0.000295164	0.000610355	-28.914	-0.0256768	0.00236131	0.0257837	174.738	0.0026765	0.000341894	0.00269844	7.278	-1.823568e-11
4.935	13			0.000544909	-0.000295879	0.000620011	-28.488	-0.0256616	0.00236131	0.0257684	174.738	0.00252058	0.000355246	0.00254585	8.028	-2.368033e-11
4.93	14			0.000568394	-0.00029874	0.000642065	-27.72	-0.0256425	0.00236131	0.0257493	174.732	0.0024028	0.00036669	0.00243093	8.682	-2.275892e-11
4.925	15			0.00059462	-0.000301125	0.000666503	-26.856	-0.0256311	0.00236513	0.0257379	174.726	0.00230362	0.000375273	0.00233413	9.252	-2.112548e-11
4.92	16			0.000612382	-0.000301721	0.000682715	-26.226	-0.0256158	0.00236131	0.0257188	174.726	0.00217868	0.00038624	0.00221254	10.062	-1.840317e-11
4.915	17			0.000649694	-0.000303986	0.000717286	-25.074	-0.0255891	0.00236131	0.0256921	174.72	0.0019765	0.000403406	0.00201751	11.538	-2.141866e-11
4.91	18			0.000675086	-0.000303509	0.000740055	-24.204	-0.0255662	0.00236131	0.025673	174.72	0.00183583	0.000414373	0.00188208	12.726	-2.17537e-11
4.905	19			0.00070918	-0.000305535	0.000772242	-23.304	-0.0255395	0.0023575	0.0256425	174.72	0.00163222	0.000430586	0.00168849	14.79	-2.225631e-11
4.9	20			0.000727061	-0.000306131	0.000788812	-22.83	-0.0255204	0.0023575	0.0256273	174.714	0.00148917	0.000441553	0.00155354	16.53	-2.074857e-11
4.895	21			0.000753406	-0.000306012	0.00081313	-22.098	-0.0255128	0.0023575	0.0256158	174.714	0.0014062	0.00045109	0.00147677	17.796	-1.970151e-11
4.89	22			0.000775103	-0.000309708	0.000834588	-21.774	-0.0254937	0.0023575	0.0256006	174.708	0.00128365	0.000459673	0.00136376	19.71	-2.363845e-11
4.885	23			0.000788096	-0.000311257	0.000847343	-21.552	-0.0254747	0.0023575	0.0255815	174.708	0.00116492	0.00046921	0.001256	21.948	-1.852878e-11
4.88	24			0.000811581	-0.000313522	0.000869993	-21.114	-0.025448	0.00235368	0.0255548	174.708	0.00100709	0.0004797	0.00111581	25.476	-2.443422e-11
4.875	25			0.000826601	-0.000312569	0.000883702	-20.706	-0.0254365	0.00235368	0.0255433	174.708	0.000923637	0.000488285	0.00104476	27.858	-1.915705e-11
4.87	26			0.000848655	-0.000310423	0.00090361	-20.082	-0.0254213	0.00235368	0.0255281	174.702	0.000819925	0.000497822	0.0009594	31.266	-1.618341e-11
