variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


5.0	0			3.15907e-05	-0.000121952	0.000125946	-75.456	0.000480415	0.000297071	0.000565056	31.728	0.0257188	-0.0019455	0.0257913	-4.32	0.0253259	-0.00242235	0.0254441	-5.46	-2.15443e-11
4.995	1			3.66571e-05	-0.000118733	0.000124217	-72.822	0.000449898	0.000299694	0.000540499	33.672	0.0256807	-0.0019455	0.0257531	-4.326	0.0253221	-0.00242235	0.0254403	-5.46	-1.563889e-11
4.99	2			4.25579e-05	-0.000120998	0.000128211	-70.614	0.000394823	0.000303032	0.000497822	37.506	0.0256158	-0.00194169	0.0256921	-4.332	0.0253221	-0.00242235	0.0254365	-5.46	-2.120926e-11
4.985	3			4.86376e-05	-0.000117302	0.000126959	-67.452	0.000364425	0.000307681	0.000476958	40.182	0.0255815	-0.00194169	0.025654	-4.338	0.0253221	-0.00242235	0.0254365	-5.46	-2.384775e-11
4.98	4			5.06046e-05	-0.000116051	0.000126542	-66.426	0.000317933	0.000313045	0.000446202	44.55	0.0255243	-0.00193787	0.0255967	-4.338	0.0253145	-0.00242235	0.0254289	-5.46	-1.911513e-11
4.975	5			5.28099e-05	-0.00011623	0.000127674	-65.544	0.000276687	0.000316264	0.000420334	48.822	0.0254747	-0.00193787	0.0255471	-4.35	0.0253106	-0.00242616	0.0254289	-5.466	-2.024591e-11
4.97	6			5.90088e-05	-0.000113845	0.000128211	-62.574	0.000245573	0.000317337	0.00040126	52.26	0.0254365	-0.00193787	0.025509	-4.356	0.025303	-0.00242616	0.0254213	-5.472	-2.166993e-11
4.965	7			6.30622e-05	-0.000114084	0.000130297	-61.044	0.000213505	0.000321748	0.00038624	56.43	0.0253984	-0.00193406	0.0254709	-4.35	0.025303	-0.00242616	0.0254213	-5.472	-1.810996e-11
4.96	8			6.53272e-05	-0.000114382	0.000131668	-60.252	0.000208975	0.000321032	0.000383141	56.934	0.0253946	-0.00193406	0.025467	-4.356	0.025303	-0.00242616	0.0254213	-5.472	-1.978524e-11
4.955	9			6.92611e-05	-0.000115812	0.000134886	-59.094	0.000207187	0.000321509	0.000382425	57.204	0.0253907	-0.00193406	0.0254632	-4.356	0.0253068	-0.00242998	0.0254251	-5.478	-1.764925e-11
4.95	10			7.43871e-05	-0.000113667	0.00013578	-56.784	0.000227691	0.000321509	0.000394108	54.69	0.0254136	-0.00194169	0.0254861	-4.362	0.0253183	-0.00242998	0.0254327	-5.484	-1.827749e-11
4.945	11			7.74269e-05	-0.000114382	0.000138045	-55.878	0.000218631	0.000322225	0.000389459	55.842	0.0254022	-0.00194169	0.0254785	-4.368	0.0253183	-0.00242998	0.0254327	-5.484	-1.739797e-11
4.94	12			8.30893e-05	-0.000114382	0.000141324	-54.0	0.000194908	0.000325801	0.000379683	59.106	0.0253755	-0.00193787	0.025448	-4.362	0.0253183	-0.00243379	0.0254327	-5.49	-2.087415e-11
4.935	13			8.44006e-05	-0.000114918	0.000142516	-53.682	0.000167132	0.00032747	0.000367643	62.958	0.0253412	-0.00193787	0.0254136	-4.368	0.0253106	-0.00243379	0.0254289	-5.49	-2.309389e-11
4.93	14			8.95266e-05	-0.000114561	0.000145317	-51.984	0.00013888	0.000331165	0.00035906	67.23	0.025303	-0.00193787	0.0253755	-4.374	0.0253106	-0.00243761	0.0254289	-5.496	-1.794243e-11
4.925	15			9.41758e-05	-0.000115514	0.000149013	-50.802	0.000129343	0.000330927	0.000355365	68.646	0.0252954	-0.00193787	0.0253679	-4.38	0.0253145	-0.00244142	0.0254289	-5.502	-1.710476e-11
4.92	16			9.76925e-05	-0.000115693	0.000151456	-49.812	9.62024e-05	0.000334622	0.000348212	73.956	0.0252534	-0.00193787	0.0253259	-4.386	0.0253106	-0.00244142	0.0254289	-5.508	-2.761715e-11
4.915	17			0.000104547	-0.000116468	0.000156523	-48.084	0.000100375	0.000333669	0.00034857	73.248	0.0252572	-0.00193787	0.0253297	-4.386	0.0253183	-0.00244524	0.0254327	-5.514	-1.72723e-11
4.91	18			0.000108839	-0.000116766	0.000159622	-46.998	9.33413e-05	0.000335814	0.00034857	74.46	0.0252496	-0.00193787	0.0253221	-4.386	0.0253221	-0.00244524	0.0254365	-5.508	-2.108359e-11
4.905	19			0.000114143	-0.000118018	0.000164152	-45.93	7.40294e-05	0.000335338	0.000343444	77.538	0.0252267	-0.00193787	0.0252992	-4.392	0.0253221	-0.00244905	0.0254403	-5.52	-1.932449e-11
4.9	20			0.000118137	-0.000118316	0.000167132	-45.024	7.61752e-05	0.000335695	0.000344159	77.202	0.0252267	-0.00194169	0.0252992	-4.398	0.0253221	-0.00245287	0.0254403	-5.526	-1.727229e-11
4.895	21			0.000121952	-0.000118673	0.000170113	-44.196	6.89034e-05	0.000336053	0.000343086	78.402	0.0252191	-0.00194169	0.0252954	-4.398	0.0253259	-0.00245287	0.0254441	-5.526	-2.296826e-11
4.89	22			0.000124813	-0.000118852	0.000172318	-43.59	6.97379e-05	0.000337007	0.000344159	78.3	0.0252229	-0.00194169	0.0252954	-4.398	0.0253335	-0.00245287	0.0254518	-5.52	-1.852874e-11
4.885	23			0.000126542	-0.00011766	0.000172735	-42.912	6.38966e-05	0.000339868	0.000345828	79.35	0.0252153	-0.00194169	0.0252877	-4.398	0.0253297	-0.00245668	0.0254518	-5.532	-1.522008e-11
4.88	24			0.000129343	-0.000118793	0.000175596	-42.546	5.97241e-05	0.000338675	0.000343921	79.986	0.0252115	-0.00194169	0.0252839	-4.398	0.0253335	-0.00245668	0.0254556	-5.532	-2.108357e-11
4.875	25			0.000133337	-0.000119329	0.000178934	-41.82	5.66246e-05	0.000337603	0.000342371	80.466	0.0252038	-0.00194169	0.0252763	-4.398	0.0253373	-0.00245668	0.0254556	-5.532	-1.769113e-11
4.87	26			0.000135423	-0.000119687	0.000180722	-41.466	5.23331e-05	0.000339748	0.000343682	81.234	0.0252	-0.00194169	0.0252725	-4.404	0.0253373	-0.00245668	0.0254556	-5.538	-1.823559e-11
4.865	27			0.000136615	-0.000119567	0.000181497	-41.172	5.48365e-05	0.000340702	0.000345113	80.856	0.0252038	-0.00194169	0.0252763	-4.398	0.0253412	-0.00245668	0.0254594	-5.538	-1.777491e-11
4.86	28			0.000135661	-0.00012064	0.000181497	-41.634	5.09026e-05	0.00033951	0.000343325	81.468	0.0252	-0.0019455	0.0252725	-4.41	0.0253412	-0.00246049	0.0254594	-5.544	-1.831937e-11
4.855	29			0.000138284	-0.000121117	0.000183822	-41.208	4.92337e-05	0.000339033	0.00034249	81.732	0.0251962	-0.0019455	0.0252687	-4.41	0.0253412	-0.00246049	0.0254594	-5.544	-1.689537e-11
4.85	30			0.000141383	-0.000121534	0.000186444	-40.674	4.79224e-05	0.000340225	0.000343563	81.984	0.0251962	-0.0019455	0.0252687	-4.41	0.025345	-0.00246049	0.0254632	-5.544	-1.806806e-11
4.845	31			0.000141741	-0.000120879	0.000186265	-40.44	4.79224e-05	0.00034094	0.000344278	81.99	0.0251962	-0.00194169	0.0252687	-4.404	0.025345	-0.00246049	0.0254632	-5.544	-1.802618e-11
4.84	32			0.000141264	-0.000120819	0.000185848	-40.53	4.81608e-05	0.000341775	0.000345113	81.972	0.0251924	-0.00194169	0.0252687	-4.404	0.025345	-0.00246049	0.0254632	-5.544	-1.957582e-11
4.835	33			0.000142218	-0.000122071	0.000187398	-40.632	4.828e-05	0.000339748	0.000343086	81.894	0.0251962	-0.0019455	0.0252687	-4.41	0.025345	-0.00246049	0.0254632	-5.544	-2.129301e-11
4.83	34			0.000145138	-0.000121177	0.000189067	-39.846	4.62534e-05	0.000339868	0.000342967	82.236	0.0251924	-0.0019455	0.0252687	-4.41	0.0253488	-0.00246049	0.025467	-5.544	-1.9157e-11
4.825	35			0.000145913	-0.000120879	0.000189484	-39.624	4.6015e-05	0.00034249	0.00034559	82.344	0.0251924	-0.00194169	0.0252687	-4.404	0.0253488	-0.00246049	0.025467	-5.544	-1.961768e-11
4.82	36			0.000145794	-0.000122071	0.00019014	-39.924	4.69687e-05	0.000339629	0.000342967	82.11	0.0251924	-0.0019455	0.0252687	-4.41	0.0253488	-0.00246049	0.025467	-5.544	-1.630906e-11
4.815	37			0.000143469	-0.000121773	0.000188173	-40.302	4.76839e-05	0.000339629	0.000342967	81.99	0.0251962	-0.0019455	0.0252687	-4.41	0.025345	-0.00246049	0.0254632	-5.544	-1.95758e-11
4.81	38			0.000141026	-0.000120521	0.000185491	-40.506	4.69687e-05	0.000339748	0.000343086	82.128	0.0251924	-0.0019455	0.0252687	-4.41	0.025345	-0.00245668	0.0254632	-5.538	-1.836121e-11
4.805	39			0.000141443	-0.000121296	0.000186325	-40.614	4.67303e-05	0.000340225	0.000343444	82.182	0.0251924	-0.00194169	0.0252687	-4.404	0.025345	-0.00246049	0.0254632	-5.544	-1.907325e-11
4.8	40			0.000141502	-0.00012064	0.000185908	-40.428	4.87568e-05	0.000339987	0.000343444	81.822	0.0251962	-0.00194169	0.0252687	-4.404	0.025345	-0.00245668	0.0254632	-5.538	-2.032974e-11
4.795	41			0.000139178	-0.000119746	0.000183583	-40.692	4.74455e-05	0.000341775	0.000344994	82.086	0.0251924	-0.00194169	0.0252687	-4.404	0.0253412	-0.00245668	0.0254594	-5.538	-1.89057e-11
4.79	42			0.000139416	-0.000119985	0.000183881	-40.692	4.64919e-05	0.000341298	0.000344398	82.236	0.0251924	-0.00193787	0.0252687	-4.392	0.0253412	-0.00245668	0.0254594	-5.526	-1.618339e-11
4.785	43			0.000142277	-0.000121117	0.000186802	-40.386	4.85184e-05	0.000339748	0.000343205	81.87	0.0251962	-0.00193787	0.0252687	-4.392	0.025345	-0.00245668	0.0254632	-5.526	-1.735607e-11
4.78	44			0.000142277	-0.000121415	0.00018704	-40.452	4.78032e-05	0.000338556	0.000341894	81.954	0.0251924	-0.00193787	0.0252687	-4.392	0.025345	-0.00245668	0.0254632	-5.526	-1.903133e-11
4.775	45			0.000142754	-0.000121475	0.000187398	-40.374	4.69687e-05	0.00033653	0.000339868	82.044	0.0251924	-0.00193787	0.0252687	-4.392	0.025345	-0.00245287	0.0254594	-5.52	-1.651843e-11
4.77	46			0.000141502	-0.000121534	0.000186504	-40.65	4.69687e-05	0.000338079	0.000341417	82.08	0.0251924	-0.00193787	0.0252687	-4.392	0.025345	-0.00245287	0.0254594	-5.52	-1.714666e-11
4.765	47			0.000142039	-0.000121117	0.000186683	-40.44	4.64919e-05	0.000337841	0.00034094	82.146	0.0251962	-0.00193406	0.0252687	-4.386	0.0253488	-0.00244905	0.0254632	-5.514	-1.605774e-11
4.76	48			0.000139416	-0.000120759	0.000184418	-40.896	4.68495e-05	0.000335457	0.000338675	82.038	0.0251962	-0.00193024	0.0252687	-4.38	0.025345	-0.00244524	0.0254594	-5.508	-1.907319e-11
4.755	49			0.000136376	-0.000120819	0.000182212	-41.52	4.75647e-05	0.000333549	0.000336887	81.87	0.0251962	-0.00193024	0.0252687	-4.38	0.0253412	-0.00244142	0.0254556	-5.502	-2.179556e-11
4.75	50			0.000138641	-0.000120461	0.000183643	-40.98	4.85184e-05	0.000332834	0.000336291	81.69	0.0251962	-0.00193024	0.0252687	-4.374	0.0253412	-0.00243761	0.0254556	-5.49	-1.484314e-11
