variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


5.0	0			0.000343444	-0.000280382	0.000443341	-39.216	-0.0258676	0.00237276	0.0259744	174.756	0.00390197	0.000239373	0.00390962	3.516	-2.062294e-11
4.995	1			0.000343801	-0.000281455	0.000444295	-39.294	-0.0258867	0.00237276	0.0259935	174.762	0.00397304	0.000232697	0.00397971	3.354	-2.192127e-11
4.99	2			0.000380995	-0.000285866	0.000476243	-36.87	-0.0259095	0.00237657	0.0260125	174.756	0.00404933	0.000224591	0.00405601	3.18	-1.915703e-11
4.985	3			0.000403525	-0.000287535	0.000495438	-35.466	-0.0259248	0.00237657	0.0260316	174.756	0.00410607	0.000223638	0.0041118	3.12	-2.007846e-11
4.98	4			0.000404956	-0.000288488	0.000497226	-35.454	-0.0259362	0.00237657	0.0260431	174.756	0.00415233	0.0002203	0.00415805	3.036	-1.986907e-11
4.975	5			0.000412704	-0.000288846	0.000503663	-34.98	-0.0259553	0.00238039	0.0260621	174.75	0.00422767	0.000215054	0.00423291	2.916	-1.919893e-11
4.97	6			0.000419619	-0.000290396	0.000510339	-34.68	-0.0259706	0.0023842	0.0260774	174.75	0.00426295	0.000212193	0.00426868	2.85	-1.643471e-11
4.965	7			0.000434758	-0.000290634	0.000522856	-33.744	-0.0259858	0.00238802	0.0260926	174.744	0.00431064	0.000212193	0.00431588	2.82	-1.76912e-11
4.96	8			0.000448944	-0.000293018	0.000536088	-33.12	-0.0260049	0.00239183	0.0261117	174.738	0.00435165	0.000210286	0.00435641	2.766	-1.806814e-11
4.955	9			0.0004586	-0.000293257	0.000544313	-32.586	-0.0260125	0.00239564	0.0261155	174.732	0.00436071	0.00021124	0.00436595	2.772	-1.794248e-11
4.95	10			0.000483872	-0.000296833	0.000567559	-31.518	-0.026024	0.00239564	0.0261308	174.738	0.00436977	0.00021124	0.00437501	2.766	-1.890578e-11
