variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


1.0	0			0.00062919	-8.82153e-05	0.000635389	-7.98	-0.00566867	0.000314714	0.0056763	176.82	0.000669722	3.66571e-05	0.000670675	3.138	-1.689517e-11
0.9975	1			0.000625852	-8.78577e-05	0.000631932	-7.986	-0.00565913	0.000314714	0.00566486	176.814	0.00059003	4.03526e-05	0.000591341	3.918	-1.790038e-11
0.995	2			0.000630502	-8.70232e-05	0.000636462	-7.848	-0.00565723	0.000314714	0.00566295	176.814	0.000458183	4.76839e-05	0.000460686	5.946	-1.991071e-11
0.9925	3			0.000649098	-8.83345e-05	0.000655059	-7.74	-0.00565532	0.000314714	0.00566295	176.814	0.000280442	5.45385e-05	0.000285687	11.016	-1.877989e-11
0.99	4			0.000694875	-9.00035e-05	0.000700716	-7.38	-0.00565723	0.000314714	0.00566295	176.814	0.000188054	5.70419e-05	0.000196517	16.884	-1.81098e-11
0.9875	5			0.000773314	-9.3699e-05	0.000779036	-6.9	-0.00564387	0.000314714	0.0056496	176.808	0.000221849	5.66246e-05	0.000228942	14.316	-2.028763e-11
0.985	6			0.000876311	-0.000100613	0.000882033	-6.546	-0.00559619	0.000312807	0.00560191	176.796	0.000313284	5.01873e-05	0.000317277	9.102	-2.300992e-11
0.9825	7			0.000969294	-0.000104309	0.000974897	-6.132	-0.00550845	0.000308992	0.00551608	176.778	0.000418248	4.5717e-05	0.000420751	6.24	-2.158599e-11
0.98	8			0.00103629	-0.000108719	0.00104202	-5.988	-0.00540736	0.00030327	0.00541309	176.79	0.000506882	4.13063e-05	0.000508551	4.662	-2.29262e-11
0.9775	9			0.00106729	-0.000110269	0.00107289	-5.892	-0.00532725	0.000299456	0.00533298	176.778	0.000558559	3.91605e-05	0.00055993	4.008	-1.019413e-11
0.975	10			0.00108326	-0.000111104	0.00108898	-5.856	-0.00527003	0.000297548	0.00527766	176.76	0.000572924	3.85048e-05	0.000574235	3.846	-2.22561e-11
0.9725	11			0.00108493	-0.000111819	0.00109065	-5.88	-0.00521663	0.000293734	0.00522426	176.766	0.0005675	3.99949e-05	0.00056893	4.032	-2.104151e-11
0.97	12			0.00108708	-0.000110746	0.00109268	-5.814	-0.00519183	0.000291826	0.00519946	176.766	0.000557546	3.8624e-05	0.000558916	3.966	-1.668577e-11
0.9675	13			0.00108231	-0.000109792	0.00108779	-5.79	-0.00516894	0.000289919	0.00517467	176.772	0.000548009	4.0293e-05	0.000549499	4.212	-1.781663e-11
0.965	14			0.00108815	-0.00011015	0.00109363	-5.778	-0.00514987	0.000288012	0.00515559	176.796	0.000527147	3.99949e-05	0.000528697	4.344	-2.510407e-11
0.9625	15			0.0010866	-0.000109911	0.0010922	-5.772	-0.0051327	0.000286104	0.00513843	176.802	0.000502292	4.06506e-05	0.000503901	4.626	-1.986881e-11
0.96	16			0.00109137	-0.0001086	0.00109673	-5.676	-0.00510982	0.000280382	0.00511554	176.844	0.000448706	4.24387e-05	0.000450673	5.412	-2.0874e-11
