variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


1.0	0			0.000580851	-8.29701e-05	0.000586752	-8.124	-0.00580409	0.000316622	0.00580981	176.862	0.000625018	3.46305e-05	0.000625972	3.174	-1.844466e-11
0.9975	1			0.000588659	-8.32085e-05	0.0005945	-8.04	-0.00580028	0.000316622	0.00580791	176.856	0.000615839	3.54054e-05	0.000616912	3.294	-2.305155e-11
0.995	2			0.00060809	-8.33874e-05	0.000613812	-7.806	-0.00576594	0.000316622	0.00577167	176.838	0.000612561	3.65975e-05	0.000613634	3.42	-2.053871e-11
0.9925	3			0.000631873	-8.4341e-05	0.000637475	-7.596	-0.00573161	0.000314714	0.00573924	176.856	0.000539545	4.14255e-05	0.000541154	4.392	-2.300976e-11
0.99	4			0.000642125	-8.51159e-05	0.000647727	-7.548	-0.00572398	0.000314714	0.00572971	176.85	0.000414493	4.76243e-05	0.000417234	6.558	-2.656961e-11
0.9875	5			0.000653092	-8.601e-05	0.000658754	-7.5	-0.00568965	0.000312807	0.00569537	176.844	0.000201405	5.68631e-05	0.000209273	15.774	-2.05806e-11
0.985	6			0.000648919	-8.60696e-05	0.000654582	-7.554	-0.00568774	0.000312807	0.00569347	176.844	7.4089e-05	6.34794e-05	9.75733e-05	40.608	-2.099934e-11
0.9825	7			0.000648919	-8.67848e-05	0.000654642	-7.614	-0.00568774	0.000314714	0.00569347	176.832	2.44976e-05	6.75325e-05	7.18241e-05	70.062	-2.09156e-11
0.98	8			0.000653688	-8.62484e-05	0.00065935	-7.512	-0.00568965	0.000316622	0.00569537	176.814	1.58251e-05	6.69365e-05	6.87842e-05	76.692	-2.045492e-11
0.9775	9			0.000651363	-8.72617e-05	0.000657205	-7.632	-0.00568965	0.000316622	0.00569537	176.814	1.38879e-05	6.68173e-05	6.82776e-05	78.252	-2.481064e-11
0.975	10			0.000651006	-8.72021e-05	0.000656787	-7.626	-0.00568011	0.000314714	0.00568774	176.826	2.00869e-05	6.64e-05	6.93803e-05	73.146	-2.058059e-11
0.9725	11			0.000661019	-8.77385e-05	0.000666801	-7.56	-0.00567821	0.000314714	0.00568584	176.826	3.65975e-05	6.56252e-05	7.51321e-05	60.846	-2.208833e-11
0.97	12			0.00068504	-8.87518e-05	0.000690822	-7.38	-0.0056763	0.000314714	0.00568202	176.82	7.34036e-05	6.52377e-05	9.82289e-05	41.628	-1.622492e-11
0.9675	13			0.000734214	-9.08379e-05	0.000739817	-7.05	-0.00566104	0.000314714	0.00566676	176.814	0.000133247	6.11846e-05	0.000146628	24.672	-2.187893e-11
0.965	14			0.000808183	-9.60832e-05	0.000813846	-6.78	-0.00561336	0.0003109	0.00562099	176.82	0.000220598	5.60286e-05	0.000227601	14.256	-1.894724e-11
